"ViolationID","Symbol","DisposalDate","DeclareDate","ShortName","CoFullName","Promulgator","FileName","DocumentNumber","Supervisor","ViolationType","ViolationTypeID","Law","ViolationYear","Activity","PunishmentMeasure","SumPenalty","IsViolated","PunishmentType","PunishmentTypeID","Penalty"
"40216368","301152","2026-02-13","2026-02-13","天力锂能","天力锂能集团股份有限公司","深圳证券交易所","关于对北京亚太联华资产评估有限公司及资产评估师宋晓雯、杨聪伶的监管函","创业板监管函〔2026〕第20号","深圳证券交易所","其他","P2599","不符合《资产评估执业准则——资产评估程序》(中评协〔2018〕36号)第十五条、第十九条的相关规定,不符合《资产评估执业准则——资产评估报告》(中评协〔2018〕35号)第四条的相关规定,违反了本所《创业板股票上市规则》第1.4条的规定。","2025","北京亚太联华资产评估有限公司,宋晓雯、杨聪伶:根据中国证券监督管理委员会河南监管局出具的《关于对北京亚太联华资产评估有限公司及资产评估师宋晓雯、杨聪伶采取出具警示函监督管理措施的决定》(〔2025〕74号),你们在天力锂能集团股份有限公司(以下简称“天力锂能”或“公司”)2024年资产评估项目(报告文号:亚评报字〔2025〕第134至138号)执业中存在以下问题:一、部分参数选取或计算错误一是部分折现率计算错误。二是部分城建税税率选取错误。三是部分资本性支出金额、税金及附加金额、土地使用权指数计算错误。二、部分数据预测或记录存在错误一是部分折旧或摊销数据预测错误。二是部分资产评估说明中βu值、企业特定风险系数中被评估单位历史经营情况记录错误。北京亚太联华资产评估有限公司作为天力锂能2024年资产评估项目评估机构,梁翌明、尹露露作为签字评估师,未能勤勉尽责。","整改。","","N","","",""
"40216722","301277","2026-03-16","2026-03-16","新天地","新天地药业股份有限公司","上市公司","关于收到中国证券监督管理委员会河南监管局行政监管措施决定书的公告","〔2026〕4号","其他(河南证监局)","重大遗漏、擅自改变资金用途、其他","P2505、P2509、P2599","违反了《上市公司募集资金监管规则》(证监会公告〔2025〕10号)第十一条第三款的规定,《上市公司信息披露管理办法》(证监会令第226号)第三条第一款的规定。","2025","一、《决定书》主要内容新天地药业股份有限公司,谢建中、张芦苇、谢雨珊、王庆奎:经查,新天地药业股份有限公司(以下简称公司)使用闲置募集资金进行现金管理,董事会授权有效期至2025年11月30日。授权到期后,公司部分现金管理理财产品未赎回,且未经董事会审议继续购买理财产品并未披露。公司董事长谢建中、总经理张芦苇、董事会秘书谢雨珊、财务总监王庆奎对上述违规行为负主要责任。","根据《中华人民共和国证券法》第一百七十条第二款和《上市公司信息披露管理办法》第五十三条规定,我局决定对公司及谢建中、张芦苇、谢雨珊、王庆奎采取出具警示函的行政监督管理措施。","","Y","其他","P2699",""
"40216723","301277","2026-03-16","2026-03-16","新天地","新天地药业股份有限公司","深圳证券交易所","关于对新天地药业股份有限公司的监管函","创业板监管函〔2026〕第30号","深圳证券交易所","擅自改变资金用途、其他","P2509、P2599","违反了本所《创业板股票上市规则》第1.4条、第5.1.1条,《上市公司自律监管指引第2号-创业板上市公司规范运作》第6.3.6条的规定,违反了本所《创业板股票上市规则》第1.4条、第5.1.2条的规定。","2025","新天地药业股份有限公司董事会、谢建中、张芦苇、王庆奎、谢雨珊:2026年2月27日,你公司披露《关于追认使用部分闲置募集资金及自有资金进行现金管理的公告》显示,公司前次使用部分闲置募集资金进行现金管理授权的具体有效期限为2024年11月30日至2025年11月30日,在上述授权期限外,公司购买现金管理理财产品1.22亿元,另外部分现金管理理财产品系在董事会授权期限内购买,未在授权期内赎回,金额0.65亿元。以上理财产品均已赎回,未对募集资金安全造成不利影响。","整改。","","Y","其他","P2699",""
"40216563","301291","2026-02-09","2026-02-09","明阳电气","广东明阳电气股份有限公司","其他(中国证监会广东监管局)","关于对中山华慧企业管理咨询合伙企业(有限合伙)采取责令购回并上缴价差措施的决定〔2026〕19号","〔2026〕19号","其他(广东证监局)","其他","P2599","违反了《上市公司股东减持股份管理暂行办法》(证监会令第227号,下同)第四条第二款的规定。","2025","中山华慧企业管理咨询合伙企业(有限合伙):经查,你企业作为广东明阳电气股份有限公司(以下简称明阳电气或公司)首次公开发行股票上市前股东,在公司招股说明书中承诺通过证券交易所集中竞价减持股份时,将在首次卖出的15个交易日前向深圳证券交易所报告并预先披露减持计划。2025年12月1日,你企业预先披露减持计划,计划以集中竞价方式减持“明阳电气”股票100万股,12月9日,你企业减持“明阳电气”股票100.5万股,距预披露时间不足15个交易日,且超过减持计划0.5万股。12月10日,你企业购回0.5万股超额减持的股票。","根据《上市公司股东减持股份管理暂行办法》第二十九条的规定,我局决定对中山华慧企业管理咨询合伙企业(有限合伙)采取责令购回并上缴价差的行政监管措施,责令你企业自收到本决定书之日起15个交易日内购回违规减持股份并向明阳电气上缴价差。","","N","","",""
"40216892","301335","2026-03-19","2026-03-19","天元宠物","杭州天元宠物用品股份有限公司","深圳证券交易所","关于对杭州天元宠物用品股份有限公司的监管函","创业板监管函〔2026〕第33号","深圳证券交易所","推迟披露、擅自改变资金用途、其他","P2504、P2509、P2599","违反了本所《创业板股票上市规则(2025年修订)》第1.4条,《创业板上市公司规范运作(2025年修订)》第6.3.6条的规定,违反了本所《创业板股票上市规则(2025年修订)》第1.4条、第4.2.2条的规定。","2026","杭州天元宠物用品股份有限公司、薛元潮、叶青、张中平:2025年1月14日,你公司第三届董事会第二十六次会议审议通过《关于使用部分暂时闲置募集资金进行现金管理的议案》,同意公司使用最高额不超过人民币6亿元的暂时闲置募集资金进行现金管理,使用期限自董事会审议通过之日起12个月内有效。期限届满后,你公司继续使用部分募集资金进行现金管理,直到2026年2月6日才召开董事会会议审议相关议案并对期限届满后发生的现金管理情况予以追认。你公司使用部分闲置募集资金进行现金管理时,存在未按规定履行审议程序及披露义务的违规行为。你公司董事长兼总裁薛元潮、董事会秘书叶青、财务总监张中平未能勤勉尽责,敦促上市公司规范使用募集资金并履行信息披露义务。","整改。","","Y","其他","P2699",""
"40216885","301335","2026-03-20","2026-03-20","天元宠物","杭州天元宠物用品股份有限公司","上市公司","关于收到中国证券监督管理委员会浙江监管局行政监管措施决定书的公告","〔2026〕54号","其他(浙江证监局)","推迟披露、擅自改变资金用途、其他","P2504、P2509、P2599","违反了《上市公司募集资金监管规则》(证监会公告〔2025〕10号)第十一条第二款、《上市公司信息披露管理办法》(证监会令第226号)第三条第一款规定,违反了《上市公司信息披露管理办法》(证监会令第226号)第四条和第五十二条规定。","2026","杭州天元宠物用品股份有限公司、薛元潮、叶青、张中平:杭州天元宠物用品股份有限公司(以下简称公司)于2025年1月14日召开董事会审议通过《关于使用部分暂时闲置募集资金进行现金管理的议案》,同意使用最高不超过60,000万元的暂时闲置募集资金进行现金管理,使用期限自2025年1月14日起12个月内有效。前述使用期限到期后,公司继续使用部分闲置募集资金进行现金管理,直至2026年2月6日才召开董事会会议补充审议。公司董事长兼总裁薛元潮、董事会秘书叶青、财务总监张中平未能勤勉尽责,督促上市公司规范使用募集资金并履行信息披露义务。","根据《上市公司信息披露管理办法》(证监会令第226号)第五十三条规定,我局决定对公司、薛元潮、叶青、张中平分别采取出具警示函的监督管理措施。","","Y","其他","P2699",""
"40216889","301357","2026-03-20","2026-03-20","北方长龙","北方长龙新材料技术股份有限公司","上市公司","关于公司及相关人员收到陕西证监局行政监管措施决定书的公告","陕证监措施字〔2026〕8号","其他(陕西证监局)","虚假记载(误导性陈述)、一般会计处理不当;其他","P2503、P2515;P2599","不符合《企业会计准则第14号一一收入》第十三条的规定,不符合《企业内部控制基本规范》第十九条、第三十一条第一款的规定,以及《上市公司治理准则》(证监会公告〔2018〕29号)第九十四条的规定,违反了《上市公司信息披露管理办法》(证监会令第182号,以下简称《办法》)第三条第一款的规定。","2025;N/A","北方长龙新材料技术股份有限公司,陈跃、相华、孟海峰:经查,你公司存在以下问题:一、收入确认存在跨期情形你公司2024年对个别客户收入确认存在跨期情形,导致公司2024年年报相关数据披露不准确,二、内部控制存在缺陷你公司《销售管理制度》未按实际业务分类制定产品验收规则,需安装产品销售及确认流程未严格执行相关内部控制制度要求,对个别与收入确认相关的验收单据审核不严,并存在员工违规办理某客户询证函回函情形,内部控制存在缺陷。根据《办法》第五十一条第三款规定,你公司董事长陈跃、总经理相华、时任财务负责人兼董事会秘书孟海峰对上述违规事项负有主要责任。","根据《上市公司现场检查规则》(证监会公告〔2022〕21号)第二十一条和《办法》第五十二条规定,我局决定对你公司采取责令改正并对陈跃、相华、孟海峰采取出具警示函的行政监管措施。","","Y","其他","P2699",""
"40216901","301357","2026-03-20","2026-03-20","北方长龙","北方长龙新材料技术股份有限公司","深圳证券交易所","关于对北方长龙新材料技术股份有限公司、陈跃、相华、孟海峰的监管函","创业板监管函〔2026〕第40号","深圳证券交易所","虚假记载(误导性陈述)、其他;其他","P2503、P2599;P2599","违反了本所《创业板股票上市规则(2025年修订)》第1.4条、第4.1.1条、第5.1.1条,以及本所《上市公司自律监管指引第2号——创业板上市公司规范运作(2023年12月修订)》第1.4条、第5.1条的规定,违反了本所《创业板股票上市规则(2025年修订)》第1.4条、第4.2.2条、第5.1.2条,以及本所《上市公司自律监管指引第2号——创业板上市公司规范运作(2023年12月修订)》第3.1.1条、第3.3.38条的规定。","2025;N/A","北方长龙新材料技术股份有限公司、陈跃、相华、孟海峰:根据中国证券监督管理委员会陕西监管局《关于对北方长龙新材料技术股份有限公司采取责令改正并对陈跃、相华、孟海峰采取出具警示函行政监管措施的决定》查明的事实,北方长龙新材料技术股份有限公司(以下简称公司)存在以下问题:一、收入确认存在跨期情形公司2024年对个别客户收入确认存在跨期情形,导致公司2024年年报相关数据披露不准确。二、内部控制存在缺陷公司《销售管理制度》未按实际业务分类制定产品验收规则,需安装产品销售及确认流程未严格执行相关内部控制制度要求,对个别与收入确认相关的验收单据审核不严,并存在员工违规办理某客户询证函回函情形,内部控制存在缺陷。你公司董事长陈跃、总经理相华、时任财务负责人兼董事会秘书孟海峰未能恪尽职守、履行诚信勤勉义务,对你公司上述违规事项负有主要责任。","整改。","","Y","其他","P2699",""
"40216087","301556","2026-02-06","2026-02-06","托普云农","浙江托普云农科技股份有限公司","上市公司","关于公司股东收到浙江证监局监管谈话措施决定的公告","中国证券监督管理委员会浙江监管局行政监管措施决定书〔2026〕23号","其他(浙江证监局)","推迟披露","P2504","违反《上市公司收购管理办法》(证监会令第227号)第十三条第三款的规定。","2025","朱旭华:你作为浙江托普云农科技股份有限公司持股5%以上的大股东,于2025年12月24日减持股份,当日持股比例触及1%整数倍,未及时披露股份变动情况,迟至2026年1月13日披露相关情况。","根据《上市公司收购管理办法》(证监会令第227号)第七十五条的规定,我局决定对朱旭华采取监管谈话的监督管理措施。","","N","","",""
"40217323","600052","2026-03-27","2026-03-27","东望时代","浙江东望时代科技股份有限公司","其他(中国证监会浙江监管局)","关于对中兴财光华会计师事务所(特殊普通合伙)及注册会计师汤洋、陈维维采取出具警示函措施的决定","","其他(浙江证监局)","其他","P2599","不符合《中国注册会计师审计准则第1231号——针对评估的重大错报风险采取的应对措施》(2022年12月)第八条的规定,不符合《中国注册会计师审计准则第1312号——函证》(2010年11月)第二十三条、《中国注册会计师审计准则第1313号——分析程序》(2022年12月)第五条、《中国注册会计师审计准则第1301号——审计证据》(2022年12月)第十条的规定,不符合《中国注册会计师审计准则第1131号——审计工作底稿》(2022年12月)第十条的规定,违反了《上市公司信息披露管理办法》(证监会令第182号)第四十五条、第四十六条的规定。","2025","中兴财光华会计师事务所(特殊普通合伙)、汤洋、陈维维:经查,你们在浙江东望时代科技股份有限公司2024年财务报表审计、内部控制审计项目(文号:中兴财光华审会字(2025)第318008号、中兴财光华审专字(2025)第318002号)中存在以下问题:一、控制测试执行不到位个别业务流程控制测试不充分。二、实质性程序执行不到位一是函证程序执行不到位。你们对个别客户的询证函回函异常情况未予以关注并执行进一步审计程序。二是营业收入审计程序不到位。你们对部分毛利率异常变动的项目分析性程序执行不到位,获取的审计证据不充分。三、其他方面部分审计底稿内容填列有误。汤洋、陈维维作为签字注册会计师,对上述相关行为应承担主要责任。","按照《上市公司信息披露管理办法》(证监会令第182号)第五十五条的规定,我局决定对中兴财光华会计师事务所(特殊普通合伙)、汤洋、陈维维采取出具警示函的监督管理措施。","","N","","",""
"40215842","600127","2026-02-04","2026-02-05","金健米业","金健米业股份有限公司","上市公司","关于公司及有关责任人收到湖南证监局行政监管措施决定书的公告","〔2026〕5号","其他(湖南证监局)","虚构利润、其他;虚构利润、其他;虚构利润、其他","P2501、P2599;P2501、P2599;P2501、P2599","违反了《上市公司信息披露管理办法》(证监会令第182号)第三条第一款规定,违反了《上市公司信息披露管理办法》第四条、第五十一条第一款、第三款规定。","2020;2021;2022","金健米业股份有限公司、全臻、陈伟、吴飞、马先明:经查,2020年至2022年,你公司原子公司金健农产品(营口)有限公司(以下简称金健营口公司)与东方集团股份有限公司(以下简称东方集团)及其关联方14笔贸易业务全部为空转循环贸易,无实物流转且缺乏商业实质,收入不应确认。2020年,金健营口公司与黑龙江省讷河市粮食集团有限公司、辽宁鹏达农业发展有限公司的4笔贸易业务实际为代客户竞拍国家临储粮或储备粮业务,相关风险均由客户承担,不应采取总额法确认收入。以上两个事项共导致公司2020年至2022年度虚增营业收入分别为22,761.39万元、26,556.59万元、9,295.60万元,分别占当年营业收入的3.98%、3.96%、1.45%;虚增营业成本分别为22,750.95万元、26,525.56万元、9,288.44万元,分别占当年营业成本的3.99%、3.95%、1.43%;虚增利润总额分别为10.43万元、31.04万元、7.16万元,分别占当年利润总额的0.31%、-1.19%、-0.16%。公司时任董事长全臻、时任总裁、代董事长陈伟、时任副总裁(分管贸易业务)吴飞、时任财务总监马先明对上述违法违规行为负有主要责任。","根据《上市公司信息披露管理办法》第五十二条规定,我局决定对金健米业股份有限公司采取责令改正的行政监管措施,对公司时任董事长全臻、时任总裁、代董事长陈伟、时任副总裁(分管贸易业务)吴飞、时任财务总监马先明采取出具警示函的行政监管措施。","","Y","其他","P2699",""
"40215922","600127","2026-02-04","2026-02-04","金健米业","金健米业股份有限公司","上海证券交易所","关于对金健米业股份有限公司及有关责任人予以通报批评的决定","〔2026〕20号","上海证券交易所","虚构利润、其他;虚构利润、其他;虚构利润、其他","P2501、P2599;P2501、P2599;P2501、P2599","违反了《上海证券交易所股票上市规则(2023年2月修订)》(以下简称《股票上市规则(2023年2月修订)》)第1.4条、第2.1.1条、第2.1.4条等有关规定,违反了《股票上市规则(2023年2月修订)》第1.4条、第2.1.2条、第4.3.1条、第4.3.5条、第4.4.2条等有关规定。","2020;2021;2022","经查明,2020年至2022年,金健米业股份有限公司(以下简称公司)原子公司金健农产品(营口)有限公司(以下简称金健营口公司)与东方集团股份有限公司及其关联方14笔贸易业务全部为空转循环贸易,无实物流转且缺乏商业实质,收入不应确认。2020年,金健营口公司与黑龙江省讷河市粮食集团有限公司、辽宁鹏达农业发展有限公司的4笔贸易业务实际为代客户竞拍国家临储粮或储备粮业务,相关风险均由客户承担,不应采取总额法确认收入。两个事项共导致公司2020年至2022年度虚增营业收入分别为22,761.39万元、26,556.59万元、9,295.60万元,分别占当年营业收入的3.98%、3.96%、1.45%;虚增营业成本分别为22,750.95万元、26,525.56万元、9,288.44万元,分别占当年营业成本的3.99%、3.95%、1.43%;虚增利润总额分别为10.43万元、31.04万元、7.16万元,分别占当年利润总额的0.31%、-1.19%、-0.16%。责任人方面,时任董事长全臻,时任总裁、代董事长陈伟,时任副总裁(分管贸易业务)吴飞,时任财务总监马先明对上述违法违规行为负有主要责任。","鉴于上述违规事实和情节,经上海证券交易所(以下简称本所)自律监管纪律处分委员会审核通过,根据《股票上市规则(2023年2月修订)》第13.2.1条、第13.2.3条和《上海证券交易所纪律处分和监管措施实施办法》(以下简称《实施办法》)《上海证券交易所上市公司自律监管指引第10号——纪律处分实施标准》等有关规定,本所作出如下纪律处分决定:对公司及时任董事长全臻,时任总裁、代董事长陈伟,时任副总裁(分管贸易业务)吴飞,时任财务总监马先明予以通报批评。","","Y","批评","P2601",""
