firm_id,opportunity,collateral,bank_access,risk,size,p_loan_true,D,loan_amt,log_loan_pos,loan_count_hurdle,loan_count_zi,structural_zero,loan_share
695,-0.06605813366879354,0.5828624561805142,-1.0069223099788716,-1.005824304148446,-0.0771129098498418,0.42228774204828023,1,15.222422033309941,2.7227694746815922,0,0,1,0.42444741720798995
696,-0.46714443063517586,-1.1528061294766887,-0.6281644590763458,-1.0314319255531126,-1.0805959804057814,0.13542245582751308,0,0.0,,0,0,0,0.3015195846515056
697,1.0206842858375627,1.711335889805318,-0.4519719989770948,0.21124352436764288,0.39243077502228496,0.736753176030986,0,0.0,,3,6,0,0.8863846093415164
698,0.2966143276231635,-1.447480761251101,-0.08943958200562355,-0.8943133643643894,0.17855442357761578,0.15262146162138907,1,4.776717106509555,1.563753512748365,0,0,1,0.30064700452579246
699,-0.04002025200579067,-1.6790381337035352,-2.1731257734073406,-0.5363773935968379,-0.6863120749659248,0.01673001468602348,0,0.0,,0,0,1,0.10115865570624803
700,0.1702145289924952,-1.0013794847556745,-0.33978702425452517,-0.45984608125282983,0.3544090579832613,0.16612140055547525,0,0.0,,0,1,0,0.4393360026154312
701,0.3399581161328243,0.8886084374038816,-1.9566893681043471,0.8148711799086792,-0.9508866316328756,0.1799641297678799,0,0.0,,0,0,1,0.38370810478641393
702,-0.5364276890519153,-0.23134218763685785,0.7512301659943906,-0.021737128129309304,-0.16414530577691935,0.5291669104326299,0,0.0,,1,0,1,0.5107317705472095
703,1.0480674246237467,-0.7776518714732202,-1.0710630042015352,0.8520512283138043,1.0680446331547533,0.07438907822131076,0,0.0,,0,0,1,0.08790772027394764
704,-0.9944070709451448,-0.994892489096315,0.6263848542004552,-0.8284763616510205,-0.4820717866115719,0.3636980093789351,1,6.61411518575,1.8892060298524656,0,0,1,0.2887212870276391
705,-0.12168393992925118,1.8995776582088655,0.3947082540530415,-1.00466670406072,1.230454222452946,0.9217338711921247,1,41.59456641923691,3.7279695438141562,0,0,1,0.8422652416491123
706,-0.9367060881087498,-0.08128099809894716,-0.46440217641763887,0.5226997593108574,-1.8990982529714935,0.2566342850897157,1,2.1322370306686547,0.7571716777357648,2,0,1,0.3300389033550874
707,0.5337177235872093,1.643613399020475,-0.3080658482760438,2.0958248759769975,0.07552504249214596,0.6062970786243443,0,0.0,,0,5,0,0.5656590398815625
708,-0.5564556397261078,0.5079582927653586,0.23590580666046465,-0.3862189473637594,-0.4720374023901625,0.6383110856780113,0,0.0,,2,2,0,0.7173667076381052
709,-0.390263414257008,-0.06678757431835901,0.3569569937205732,-1.0944488366360936,-0.635859947349179,0.5741246670916061,1,5.0659884330517695,1.6225492683261404,0,0,1,0.7827823817447334
710,0.5820607931320637,-0.37456115650530947,-0.32179844696887727,0.38474727263599595,0.5268619387232968,0.23105079387805988,0,0.0,,0,0,1,0.3956012628798393
711,-0.5839817635756929,1.5315608129944733,0.0392481187020976,-1.27069945979808,0.20278317323027117,0.860175385090249,1,14.557638344331467,2.6781158279868476,1,3,0,0.833253510217965
712,-0.7972212575728925,0.2626683461511191,0.24382163102960658,1.5836420634230728,-0.876978615306877,0.40523264568669704,0,0.0,,1,4,0,0.33438099582256164
713,-1.1722329760700978,0.625923330424682,-0.9003529530492621,-0.2398197524357566,-1.304684833790954,0.39343817310816986,0,0.0,,1,1,0,0.22497546866217555
714,-0.8348586643966293,0.9226910470055446,0.049086860589786105,-0.8432209189017332,-0.9664680858405734,0.7323777557628108,1,8.354125801038078,2.1227555247403993,1,0,0,0.7560904223173944
715,0.06944058054210332,0.43846936878584825,1.5217853003265716,-0.9748404835570706,-1.103698565114042,0.8720499231345485,1,6.31960979038747,1.8436574642253496,0,2,0,0.7743893124514606
716,-0.03480280305786776,-0.21465705210950248,-0.6583554376580911,0.672928180186626,-0.47912177351263113,0.19045054866854888,1,13.155608345589485,2.5768481578615923,0,0,1,0.20197918231436474
717,-1.1056428828540188,1.8500646506655676,1.4729600139228434,0.5990302311474955,-0.984696308949302,0.9465826428740807,1,6.500999666238709,1.8719559598823379,3,2,0,0.7173913371450535
718,1.5418218408225424,0.9059183623847076,-0.954665949979836,0.19337164123908845,-1.7836846916734244,0.41870237875052135,0,0.0,,1,0,1,0.6577997082921765
719,1.21625161229084,0.6065268667719624,-0.5089884912728769,0.0576901340803425,0.5510832540294884,0.4534970204648113,1,23.976117581440437,3.1770582341331526,2,0,1,0.6172098890654741
720,1.751988404963324,-1.4004923856004814,-1.1600796033238336,0.8233950383782203,-0.820892349593549,0.03623557536734758,0,0.0,,0,0,1,0.002301833144144835
721,0.9401163555084332,0.28138276443115645,1.4780097755929462,0.4927163415534161,2.075461945921996,0.7669519698209925,1,24.4296223436258,3.195796426436523,1,3,0,0.7188420092867795
722,-1.333449021579409,0.3361464752882454,-0.9700742450524986,0.29884160538141924,0.4978468128026828,0.2676841886955485,1,10.163133815589683,2.318766841006827,0,0,1,0.390769279016869
723,-1.3760424269739469,1.4089311653612486,0.5720629067489542,-0.009691068989161998,-0.6675749210224443,0.8515330473195433,1,22.526469899114293,3.114691057707776,1,0,1,0.5325764347309697
724,-2.1197754828136057,-0.13829793401574111,0.3360710429842375,-0.9779027728829937,0.19689410769322582,0.5397672613234923,0,0.0,,0,0,1,0.41755251445060976
725,1.4251980499689376,1.5159617741623903,0.600464027982467,0.9449293776555302,-0.969083341831751,0.8259617692166491,1,28.505003925907015,3.3500796482104964,4,3,0,0.5071936154073999
726,0.7069327379010726,0.9756518978888256,-0.8307834815751617,-0.9061340353743552,-0.7235839949439314,0.5624520761736278,1,13.133850798711938,2.5751929277767354,0,0,1,0.7919431359432211
727,-1.721011949213028,-0.006806903739437941,-2.832643483740239,-0.4364765270746708,-0.45472423991325467,0.05236494336057907,0,0.0,,2,0,1,0.055484146640506736
728,1.3524889188320344,0.6065475801673502,-0.1265547684511759,-0.5101903343793833,-0.8133469824334959,0.5927974211132014,1,61.07596127465401,4.112118356269293,0,0,1,0.6592770432847496
729,-0.8275121591120183,0.00041954270094881414,0.7941220710640792,1.308532719865024,0.7230915050643674,0.4867258730299591,1,8.090088491455104,2.090639669385744,0,0,0,0.20474463200477835
730,0.33460844411722324,0.1140169897832146,-0.24607407887572758,1.2111250860918812,-0.5501845040882458,0.29271267931339845,1,9.792984412883069,2.2816662530783556,1,0,1,0.4369287739788353
731,-0.22378630992243806,2.0162497953034864,0.8393079307738239,-1.5795981417499598,-0.7357194144756978,0.9615088956722578,1,31.607575453256644,3.4533968213957715,4,3,0,0.9891254544332657
732,0.022406628466195885,0.323586581864609,-0.2792289948936635,-0.11298498640030914,-0.8070032456003885,0.44527570810709266,0,0.0,,1,0,1,0.44802232256082375
733,-1.334936740838874,-1.449440087172351,-0.032089127719069764,0.9647506771068983,-0.7840030267628443,0.09009041139841155,0,0.0,,0,0,1,0.07192212718340295
734,0.729070763411701,-1.548473804016181,-1.0510725851629994,-1.4597355598856887,0.9582011494033856,0.07303800164239843,0,0.0,,0,0,1,0.2592670640234445
735,-1.9530337507021664,-1.2406914163999683,-1.3061857035443507,-0.33009782680831273,1.9262070514574612,0.05519517993871481,0,0.0,,0,0,1,0.01440450862200682
736,0.2709891420163627,0.8023503067817234,0.6239894296679589,0.5248817141722513,-0.9498776778511475,0.7194361992042878,1,5.665918226113216,1.7344689689203463,2,2,0,0.776504841549273
737,0.9311713015124831,1.107484395575176,-1.3608069590149052,0.38101557074707826,-1.3648542118078881,0.3640359926902506,1,38.37405149360149,3.6473814888227825,0,5,0,0.38806085105535626
738,1.263209846316693,-0.2331501494207595,1.9574079097021415,1.560446802015301,0.47444385475903345,0.6697193439592106,1,17.560483730338824,2.865651135113361,2,2,0,0.4348098988296756
739,1.0606510783363834,1.6334127934884828,-0.00996252580960295,0.259185513003244,0.799027543096214,0.7935690765333192,1,26.313986236254657,3.2701005938856187,4,0,1,0.7540708559079919
740,1.5035454845504288,0.9916722565938321,0.8428374963270673,-0.794639264001244,-0.5847611495314096,0.860525186248426,1,64.46587768356916,4.166136055655238,0,0,1,0.825985263405601
741,-0.32494770509228116,1.4800142982587428,-0.8776812568305565,-0.2818868608144877,1.1830310117333025,0.6324818769713185,0,0.0,,3,4,0,0.5977565078537406
742,0.7557082651016594,1.5106863657572098,-0.46297143060473017,0.6112676255995545,0.6358461833044015,0.6588083824545128,1,21.571392506831828,3.0713680158894903,7,0,1,0.5634798095008529
743,0.5756355087628294,0.21476072546260586,0.49917947212852215,-0.12655944033393116,-0.19420638562269107,0.5998291060489646,0,0.0,,5,3,0,0.6801063834834488
744,0.8769153739238497,-0.36010598137826094,-0.14038686680517423,-0.01891606052262011,-0.9061721990211565,0.29465882053166675,1,10.815600040844737,2.3809895401446926,3,0,1,0.291444412794657
745,-1.7177558202308558,-0.17265075355002638,-0.21404827526221668,-1.523196837364512,-1.2750230743669346,0.4476567820680795,0,0.0,,0,0,0,0.3681639767160233
746,-0.4020801596835084,1.1704310453841686,1.0771630257612403,-1.0779901880670408,-0.27643784783740033,0.9119817331952805,1,8.494374410340734,2.1394041103098558,3,6,0,0.7939532092619761
747,0.32029744682150757,-0.14228863610108192,-1.4767173267838205,0.4565634709656785,0.8180786348984342,0.11212703805942457,0,0.0,,0,0,1,0.2084968256668716
748,-0.10217193849286475,-1.3947444827501985,-1.4595151396491348,-0.35760767707456265,-0.681639293893532,0.041265173972238445,0,0.0,,0,0,1,0.2786651960852335
749,-0.49720090405343315,-0.8177740865584522,0.428191283268363,-0.8803212870014833,-1.341986453558895,0.3694312973860096,1,8.60147643994055,2.151933867587153,0,0,1,0.23310847596169382
750,0.9498022398692791,-0.2913515866578683,1.126514476543621,0.008551180747700463,-0.8707494050513556,0.5978967284557445,1,7.510171606031967,2.0162583158521246,3,4,0,0.71402581921461
751,1.3236018874150302,1.2034881166848446,-0.3516990154907478,0.35935913980151424,1.355315831951732,0.625731325206419,0,0.0,,0,2,0,0.6059642372005714
752,-1.2170617260078802,0.3198864166085497,-0.05738458075171064,-0.032973554538356355,1.509949304510155,0.4897265587551423,1,11.488956484543056,2.4413862682883787,0,0,1,0.4653887750294093
753,-0.47533100129873734,-1.1322502631346008,-0.43619306654422985,-0.4258733859010816,0.7241876905240228,0.13460948116749372,0,0.0,,0,0,1,0.3250391196132646
754,1.8223331951074175,-0.7027279009453243,-1.0878481838869296,1.740032627683532,0.3282797335486396,0.05921900332026073,0,0.0,,2,0,1,0.2659032762548099
755,0.7801822606497818,0.7092032686289244,-2.223225642777678,0.09441717212821255,-0.4407105637503711,0.15251802621706462,0,0.0,,0,0,1,0.4995770066922961
756,1.050257430775202,-0.4664624504047146,-0.7597131244558991,-1.4187551656081343,2.048360434364832,0.2519438388922477,0,0.0,,0,0,1,0.5462256704110818
757,0.5338506697572598,-1.3263840338833144,0.6453370527054656,-1.7468939205476666,0.5186000449659496,0.3578887560566086,0,0.0,,0,0,0,0.697568168900874
758,-0.18472174300526178,0.17370437890137116,-0.450067486980119,-0.3168446397065771,0.1634307821929719,0.3832931538751035,1,5.738001903497487,1.7471110492944766,0,3,0,0.4341988243838633
759,-1.7330509684553717,1.2776847220000316,1.6547068474457687,-0.7647882674540377,-0.584892163626281,0.9476037096397886,1,2.5203705459978933,0.9244059327763635,0,0,0,0.9030575558746182
760,-0.14256423326243184,0.5654006526091332,0.29710503625975976,0.8729135829628867,-1.2217504769193492,0.5618492997385065,0,0.0,,2,1,0,0.5382068671827483
761,0.12103429722129887,1.5280534419243692,-0.957908598953768,0.732400110915598,-1.5037136125091446,0.5410338977138316,0,0.0,,0,0,1,0.5810168228460428
762,-1.6686770055836777,-1.0282536717402047,-0.12272374199535825,0.050688205668977214,-0.45918910146875874,0.16583921100416613,0,0.0,,0,0,0,0.04489929838491989
763,-0.3555214764082602,0.5147832046738102,1.272060558162191,0.37742038274168926,0.08438301927793743,0.7845906459481162,1,15.934032895471722,2.768457255439018,0,0,1,0.7062693286468096
764,0.6490618683661207,0.44706836624422125,1.1582961784317207,-0.5869966376124565,-1.003294705297997,0.8096296284369477,1,7.750302718864652,2.047731903101079,3,5,0,0.6670322858380948
765,0.44941043870322306,0.8655628773922639,-0.5841924861244364,-1.2597838302573536,0.7392435723305201,0.6196494633089599,0,0.0,,0,0,1,0.5460433402245206
766,0.18677012015064323,2.039196977601324,-0.3297961303740903,0.688293486944766,-0.036134531782537296,0.7923102443737629,1,16.472483207663018,2.801691304388898,6,4,0,0.7896054302254885
767,-0.5697226949407364,-0.5913306583347158,0.32839276981489596,1.7273356258602586,1.2503032948591875,0.21533565190267187,0,0.0,,1,1,0,0.35732248446952125
768,-1.2299456178615886,1.9871726565948524,-0.26868309882257024,1.2257626242392048,0.19873836450751303,0.7598074330852627,1,11.495136411042765,2.441924025134099,0,2,0,0.5430845952159822
769,1.2088329446835524,-1.3053708269292272,-0.16574094916425122,-1.4295320318602636,0.6530433833014517,0.191077254254379,1,12.46681900846856,2.523070635608347,0,0,1,0.6177438875914624
770,-1.6802639752763577,0.009284017869686346,-1.2144896205968234,-0.30782812720900365,-0.7229119686116393,0.20007704884512173,0,0.0,,0,0,0,0.1768583925921989
771,-0.5132442374553546,1.7942579010411852,-1.0617055261894857,0.8477830952229066,-1.425913178156733,0.5789194877262582,1,11.639474121974542,2.4544022627581876,3,0,1,0.691301507836429
772,0.6631165664085635,-1.3610846113489727,0.2205653318588449,-0.07397414300601046,0.6782670162691691,0.16634370279423344,1,8.786305893730681,2.1731943609878925,0,0,1,0.35359800499630795
773,1.0557812605775716,-1.5471409944541716,-2.5500240980683646,-0.5819557962309608,-0.9464798331187187,0.013779561446875994,0,0.0,,0,0,1,0.16693950855057038
774,1.2364227468263338,-0.16468986892030232,-1.812824000267206,0.8146489005167332,0.7977396983035199,0.07320499333371966,0,0.0,,6,1,0,0.33248857856212527
775,1.2395923502704567,0.580803096500663,-0.2678077527947318,-2.0095647513028845,1.081438012598462,0.676517588605841,1,18.33220020385734,2.908659087591899,2,3,0,0.6684908039269337
776,0.45014283382911635,0.396933717350766,-0.764319118503371,-0.35490970471732997,-1.1019638361803397,0.3739618144216048,0,0.0,,0,2,0,0.7288410673547092
777,-0.2867761269624453,-0.9268161871994416,-0.7923315844385912,0.14882104765335263,1.3941053696173127,0.10208219802570667,0,0.0,,2,0,1,0.13348901070297214
778,0.5135649301632323,-0.6245173548894193,-0.3559689302860498,-0.04651561363447802,1.6057782960908205,0.20442578947159426,0,0.0,,0,2,0,0.26203672670671707
779,1.588025562322656,-1.416136125777853,1.4629530260818349,1.0421908127288833,0.43014315241772577,0.2926162776162872,1,6.373024640315306,1.8520741826851574,0,1,0,0.15168426357614948
780,-2.886332440281535,-1.8368454356724098,1.0906734440182781,-0.22939352958822282,0.02524436963341131,0.2219907892336786,1,2.0072047588774558,0.6967430869707403,0,0,1,0.432097858556353
781,1.5557105430435225,0.2575428363983016,-0.4770503284679385,0.3434444025364959,1.2087538361454038,0.3452225256975963,0,0.0,,0,0,1,0.615897992506095
782,-0.45200704408053466,1.6527349824142057,-0.940771784161335,0.1652653204791758,0.02966358904983195,0.62631316992059,1,12.360162295378416,2.5144785826373846,2,0,1,0.5167181984036949
783,1.1733639340129443,-1.493609190929351,0.1612204690290057,3.2489792859358286,2.252867177122252,0.048477968012594595,0,0.0,,0,0,1,0.08331495245756335
784,0.563314878748011,-0.18602485776071728,0.4851230372452067,0.6805712679189501,-1.517377551671602,0.4177637037650514,0,0.0,,3,1,0,0.4029587994441017
785,1.1112667721761724,-1.679455871322637,-1.3562131632565997,0.6002327034165013,0.06741701017472583,0.02422408899127465,0,0.0,,0,0,1,0.23116194415986124
786,-2.888843031119382,1.1908572968997821,-0.7522938639586403,-1.3709434790842792,-0.587255348721414,0.6737277789049557,0,0.0,,0,0,0,0.6099612047308993
787,0.023148520160467888,-0.720084801964013,-0.4265543427985004,-0.2592730179287692,-1.0061008590424136,0.1889918284506166,0,0.0,,0,0,1,0.2697681745054259
788,-0.6154149041152752,-1.4138973757337596,0.27700664298074235,-1.304550128564796,0.8745024844650305,0.2340578643764276,0,0.0,,0,0,1,0.49140786858685626
789,0.4707466175112069,1.1394528453477089,-0.09977392263022289,1.1414652307656437,-1.587574988905159,0.6008720735259764,1,7.8145487383478525,2.0559872191925375,4,1,0,0.3905278028193227
790,0.010317939745092762,0.7853584146976329,-0.43804048635552756,-0.14472574093830382,0.42812100859493224,0.5370345006150702,1,15.610683802994464,2.747955539012783,0,0,1,0.3190749524014458
791,-0.9357497308440594,0.22639784090201306,1.5810228899202896,1.4273507684511888,-1.0293324493090306,0.7112446351754841,1,5.2459000768214334,1.6574468337645023,1,2,0,0.37934067127872906
792,-0.13077113422154413,0.287190025918503,0.239333561553873,0.518343032296703,0.9264736203110491,0.5029639279529816,1,22.95477265301562,3.1335258736231975,1,0,1,0.46347042066484884
793,-0.47295148186090286,1.1386854682321323,0.37998815727713414,-0.9392021565877225,0.13722636402317204,0.8309343260860765,1,4.717008083916691,1.5511747180841395,2,2,0,0.6883274187440486
794,-0.0633957314719542,-1.843373113151352,1.140408936653085,0.9757900790307868,-0.7163818930176898,0.1630307548897803,0,0.0,,1,1,0,0.2342842791251178
795,-0.20856423322401327,-0.021250421322084725,0.17232458097085368,0.9534457107327721,1.014464611930241,0.3674032603091049,1,4.882473415115522,1.5856519388210564,4,0,1,0.2937982973177199
796,-0.43688232195501586,-0.43099727405467075,-0.889961411683915,-0.22194444039545974,-0.509193516522236,0.16911958821854928,0,0.0,,0,0,1,0.27095746169351215
797,0.0646853973601253,1.4217485558623577,-0.13391076000414373,0.8738082527129255,-0.34804534487190975,0.6858687306758091,1,11.612447521213962,2.4520775849662546,6,6,0,0.7409339661947025
798,0.9703349806858489,-0.5634258354153384,0.26416552340551563,-2.2406235599213895,-0.3185321388096016,0.5163459415337425,0,0.0,,0,0,1,0.8130744179736351
799,0.9955575582431194,-0.23997539550597957,-1.037976942032833,0.2530083956878607,1.2783359648110064,0.15595952008624464,1,19.606789115033553,2.9758758896796635,2,0,1,0.09385425853591024
800,-0.7145821867345583,1.2770618676990464,2.0907480723743994,1.5247840836387538,1.0259539809751055,0.9246522943833044,1,8.5924205329698,2.1508804812812556,4,4,0,0.781284613878401
801,0.8654818821088037,0.18832194274031752,1.3673535866382125,0.008192701017623627,-0.4079666880491826,0.7601081627561522,0,0.0,,0,1,0,0.5942333186546341
802,0.05195928727197715,-0.6205975940971281,-0.5697779149494364,1.1819121916390816,-0.4917837811363835,0.12050934470243395,0,0.0,,3,0,1,0.20087601215323464
803,0.2641935105951403,1.6494952623445873,0.31438574222112153,-0.13559884273414086,2.0259204810193805,0.8594308511268972,1,20.457468178660793,3.0183480079329543,4,1,0,0.9148899396401187
804,2.1627471575327366,-0.936034868065825,-1.0930040762361513,-0.08509771807662074,1.1066714856870008,0.08407632451918466,0,0.0,,3,0,1,0.23621272918967354
805,1.4440819833454885,1.5761634985751216,-0.21096933001527599,1.376510200442531,0.34302068910733136,0.6685380772800505,1,24.31405276874556,3.191054486434182,7,0,1,0.7557758621874576
806,0.4752195446208379,-0.30286689924581806,-1.1684365148553777,-0.6442318396939256,-1.1909381196897437,0.17254635901995127,0,0.0,,0,0,1,0.3347937530799576
807,1.8587628142751602,-1.6096726097467668,0.8249111306947573,0.9253494565751251,0.4590861866977744,0.15964838284607014,0,0.0,,6,0,1,0.12171932540048223
808,0.12595689055928824,-0.6916297610861276,0.26867552031813424,-1.404369281258748,0.31867486517874927,0.40998636483127004,0,0.0,,0,0,0,0.7033747726583447
809,-1.2089716588063122,1.0785308287166078,-1.9160463481502232,-0.13884971631628237,0.16607505623950936,0.2818582438323193,0,0.0,,0,0,1,0.26634911147053997
810,-0.7171678389563981,-0.5647885715931109,0.15376436022778672,-1.9790409304898224,-1.4012702876655563,0.46691666692061656,0,0.0,,1,0,1,0.6251397274045041
811,-0.6677290131581507,1.338490392994857,-0.45186589646760944,-0.05702005676703919,-1.2714292249631995,0.6710689756230868,1,14.816494727468388,2.6957410687791437,3,0,1,0.3854990822781221
812,0.22214021587791827,-1.2373744581590609,1.43982068069738,-0.738716014053932,1.4144246116254067,0.47882975128661726,0,0.0,,0,0,1,0.37626387757771934
813,-0.286320697206071,0.7277782483756162,-0.05561956631682472,0.8689999287459994,0.03144435891615103,0.5233748263776695,1,10.618729928044521,2.362619416199193,4,0,0,0.4094462518064046
814,1.0089235828394783,0.8862845354236285,-0.8181917018797464,-0.3207176337512738,2.1283732869353322,0.48997185594558457,1,19.147009645204,2.952146549135862,4,0,1,0.6904263472400171
815,0.5855226119881135,1.339885880092042,-0.9682956468895134,0.8249950972341387,0.5767691826158019,0.47882400458959185,1,9.38522618522902,2.239136770465052,6,0,1,0.42843806384961197
816,-0.8295766586980418,0.013471096361583612,0.7422181172249239,-1.176218207014494,-0.47129005273994456,0.6860252335976896,1,4.35947396106819,1.4723513989508605,0,2,0,0.7514513579470764
817,-1.4320708276042584,-1.382064522966667,0.3341053435501827,0.04565943510057235,0.4326996450120506,0.17238015243035648,0,0.0,,0,0,0,0.1781225465068148
818,0.41133082426803447,1.784608502967611,-0.6438269752557247,0.7954115714314104,-1.0813844458905548,0.6732760230938927,1,31.071490762261323,3.436290703015465,0,4,0,0.6469417550981186
819,0.7696829182016435,-0.8427526560882309,-0.5914375726082776,-0.4248981901784444,-0.20733150169183395,0.1557522685762385,0,0.0,,0,0,1,0.46564729105949304
820,-1.2255040796723593,-0.7509319870347162,-0.4992668772921882,-1.1616515232143925,0.7931225065701467,0.2237837993724044,1,5.589432515730561,1.7208777642553343,0,0,1,0.4077845618597655
821,-0.9838479383521725,0.27698370540574474,-0.6918740839481741,-0.08429650442063218,1.2455105396401172,0.33780427105641375,0,0.0,,0,0,1,0.42415876085290266
822,-0.9285725262528014,-0.5220852295170386,-0.4080991804672846,0.11013521207660261,0.6126401196879226,0.20578287088507063,0,0.0,,0,0,1,0.2416351996022818
823,0.341669636405933,-0.22066406151287984,-0.6247556469786132,1.0414793484684297,0.5240736362600426,0.17497564644987976,0,0.0,,0,0,1,0.33799359717559047
824,0.41621654134032404,0.9441769282761091,0.1532692166919094,0.15045910118790679,-1.2978158262826185,0.6860118578101133,1,5.662415629604005,1.733850590848966,3,3,0,0.6541709613998365
825,0.1584707099465674,0.812104152809468,-0.8068647542473857,-0.09340095850989677,0.7263981888129484,0.4525143903802342,0,0.0,,0,6,0,0.5259379590582609
826,0.6265607790403038,0.0608477709920356,0.718019751785343,-0.5070451409592894,0.2554829704388302,0.6402656006307349,1,10.973482746234557,2.3954817030475666,1,0,1,0.703084932520657
827,-1.159826292524199,-1.1519029400203997,-1.2361360704707713,-1.0315201877116726,-0.18697325411413943,0.08088443667001528,0,0.0,,0,1,0,0.23094711377880045
828,-0.4760998968805473,1.4610428288192066,2.6526045202379547,-0.6658180570107575,0.29931504563964384,0.9821923272832035,1,28.988863382508363,3.3669117349385993,2,1,0,0.9231239092600891
829,-0.17660376895621674,1.1182742066538964,1.125092924133465,-0.16730958537810414,-0.8201558485851499,0.8815821020236009,1,7.93101696938959,2.070781270726884,3,2,0,0.827840612404953
830,0.06095264678847578,0.8106669876740807,0.6090866865182978,-0.0641224885893169,0.034437052722404576,0.7581949848490029,1,9.991303983964082,2.3017151130676368,0,1,0,0.7306123845974313
831,-1.07886360678514,-0.5823688151943552,-0.43679968081201154,0.5618548070431483,-2.543558797796233,0.1676723248748661,0,0.0,,0,1,0,0.18265322572447973
832,0.2826582851534166,-1.0757766569493674,-0.857988973221753,-1.132919358707219,0.3567347531807499,0.12434392703888843,0,0.0,,3,0,1,0.41654882105288277
833,-1.242889240955674,1.6169395629579186,0.9125635567383089,-0.5566728983265731,-0.09485445424138478,0.9234663898938739,1,9.886461670085827,2.2911663131759177,3,1,0,0.8401261959998308
834,0.21128942911119067,-0.9147493788883649,-1.729779845900611,-0.14091470382896995,-0.2819778606770339,0.049727294987350575,0,0.0,,0,0,1,0.3494838387444031
835,0.36075963034382913,0.5440714428982731,-0.3604854562519691,-0.7918126363825655,2.25699542546901,0.5456603896631839,0,0.0,,0,0,1,0.6191617477593021
836,-1.0180814806798015,-0.8158233700211981,0.8753596100521035,-0.9051819808172689,-1.0663273103334667,0.47527009895784916,0,0.0,,0,2,0,0.624691171352387
837,-0.3321512058077193,-0.37254056584323564,-0.4973257077189718,-0.9717840539469312,1.1033758951200794,0.2906705429964078,1,3.6143268229137875,1.2849056205421945,0,0,1,0.4665869686399471
838,-0.02173631391614803,0.6893056302291054,-0.3698047713499421,-0.9169408198901824,-1.2342522543208154,0.593354673198268,0,0.0,,0,0,1,0.6043880307658832
839,-0.5747619582858012,-0.5562292398335367,-0.7890733564773561,-0.6208320611185703,-0.3404522535350384,0.18329506656753197,0,0.0,,0,0,1,0.37193197359711144
840,-0.21271809230642624,1.74187908474864,2.6736946444963037,-1.9004715221953243,1.151393559063125,0.9916012813370545,1,16.54533523920453,2.806104203435118,3,1,0,0.9824357925808825
841,2.0790505900789786,1.3726129034121388,0.7996642044210192,-0.06269711501362,-0.36369434796152506,0.8745167514989742,1,40.99502540986145,3.713450727876256,5,8,0,0.7406913808834077
842,-1.5464376790133099,-0.5739385102883741,1.4132534002707355,0.16820147267067456,0.2842423293309704,0.5750261434266077,1,4.83342652205767,1.575555640998279,0,0,1,0.3112185704318061
843,1.2249079159669902,-0.5546123796820828,-0.7527551225629324,1.1150569646915458,0.06735364871820142,0.11249943867746164,0,0.0,,0,0,1,0.21888157527897384
844,-0.73692481834807,-0.14314363519867157,-0.3435901867238418,1.0907875650194632,1.077925081280763,0.22870387686972277,0,0.0,,1,0,1,0.2052205821604081
845,-1.5890059178373086,-1.4543219884886882,-0.22384887638189668,-1.2429283588702769,0.8021426687121482,0.150922283651344,0,0.0,,0,0,0,0.10468118668279398
846,-1.187193228604507,-0.1581090495826917,-0.056328982324852776,0.5024819672509716,-0.11634070001772424,0.320102416911082,0,0.0,,1,1,0,0.36180662703392896
847,-0.7360245464535874,-0.5256173918958924,-0.22274354836593369,-0.7358442815877719,2.2471332476260564,0.2927138102941167,0,0.0,,0,0,1,0.4316068048202536
848,1.7741270916943515,1.28949723260937,0.4146745267564712,0.13909490627643953,-0.8740728435249823,0.8043495892473608,1,9.568565844500418,2.2584833347259665,6,3,0,0.7058698733080839
849,-0.9241579953577865,0.3332439085466896,-2.014785040951185,0.47122980259884434,-0.07930422062703117,0.11280462125546567,0,0.0,,0,0,1,0.2801211726156773
850,2.0059765094496402,0.7287303678192424,0.32104737422394214,-0.3044242393312651,1.3255581497920845,0.7033177110824322,1,28.22244331525384,3.340117523656689,3,2,0,0.9001914155188263
851,-0.21100123718522712,1.5221910429619592,0.4216184653686898,0.8617041636973853,-1.544131083567884,0.8058632463410407,1,13.572255900819815,2.6080277018002134,3,0,0,0.6175589511806907
852,0.7553944165021528,-0.8078252166061559,2.8825063289880695,-1.3501994480787245,1.1209333833670772,0.8778625605708135,1,13.038448112558456,2.5679025396431574,2,2,0,0.7067872733950427
853,0.4257760124492321,1.1212636657472963,-0.3191381557842903,-0.691195799060469,1.123585676922707,0.694687723142032,1,31.321387922759207,3.444301184405097,5,4,0,0.7934093954541539
854,1.0599490483531244,-1.3201011583979971,0.616220856084665,-0.7236180519849083,-0.10913119868347826,0.2761909494834263,0,0.0,,0,0,1,0.5440566146011513
855,0.9236960685018474,0.37284347822755953,-0.30079327731915834,0.9983858523285039,1.1258916998941388,0.36006988540341356,1,24.767195291141284,3.209520007019258,4,0,1,0.4829125011979726
856,-1.1176199654000885,-1.3666466102377932,0.9135106217522873,-1.0753776743112922,-0.4752804135229809,0.3522658976930981,0,0.0,,1,1,0,0.3486274033370529
