firm_id,collateral,bank_access,risk,opportunity,size,s_star,D,loan_rate,rate_star,u,v
775,-1.130321988812988,-1.4008590632562827,0.010188974376358736,0.18315579253088604,0.40776570910453197,-3.5966172253735915,0,,5.8327697925913515,-0.7326956159518032,-0.824382647865415
776,-0.8169193228244324,-0.2117676715208961,0.1465506827121282,1.5338740831907947,-0.4832246182464079,-1.563832972311109,0,,5.574394631283205,-1.4807855780770551,-0.5214193989937985
777,0.9855318358146504,1.3759165980589803,0.06465179385129009,-0.9854254267305823,-1.7799746816484912,2.4600839818930966,1,6.423756261924245,6.423756261924245,1.1932665944318965,0.4754136488511008
778,-1.2204572974996482,-0.13777987191261973,0.36373029065052415,-0.1404877478539208,-0.9401113144299723,-1.15069482565696,0,,7.05169685055657,0.37326919407779524,0.7153266049096161
779,0.5181104121706112,-1.0000959633664108,0.16476355051384325,0.01778948262807231,-1.6780085072203414,0.048910411355542305,1,6.519269960314008,6.519269960314008,0.8668525934726325,0.9009155270794305
780,0.5213780924892704,1.605798990967604,1.0845201419607438,-2.7233161065778417,0.880995050309664,-1.2822155349793003,0,,6.237586772589076,-0.13352035708263799,-1.931629240198429
781,-1.136476764019004,1.0681848282556325,-0.4298315326995834,0.47576522058537773,-0.4782555026145464,-0.7312091033698122,0,,5.43143598734343,-1.1095870076243375,-0.9338531026609853
782,1.5462979679709585,-0.089222189517066,-0.13183327837484768,1.7192159767460031,-1.139714154851764,1.0265926267214458,1,4.925699362236048,4.925699362236048,-0.5351838118704575,-0.66874019638693
783,0.47190435892325605,1.1555688743032864,1.0574416548325993,1.2447327340140268,1.3593560963369982,0.4397284671455677,1,6.588888114240217,6.588888114240217,0.6805288880279501,-0.5013885154744948
784,0.12734680980828597,-1.9209722557090885,0.7139964163662827,0.12012719478749619,-0.5843498458895557,-2.577719807277278,0,,6.718150107612274,0.4576168162486408,0.023426124726192134
785,0.14838446002434325,2.193140291424231,1.689174806958467,-1.0972389180179696,0.07035919080344008,0.19948317050279818,1,7.669009562069264,7.669009562069264,0.9346469478658361,-0.5653697066945438
786,1.5179006924568579,0.44773797362986484,-0.8722161395099789,-0.15379468868404397,0.458917425849517,4.128225650681043,1,5.100371433503614,5.100371433503614,1.484716270659249,1.7167969190171517
787,-1.3672147268005352,0.3846521269608615,-0.5651980124736552,-1.7291517498036941,2.2252930078287267,-1.5696344964240052,0,,5.5857535688571325,0.17451609811862512,-0.4843726623268772
788,-0.1552175934338149,-0.03604494606304823,-0.34014063020312546,-1.0681257205932262,0.49770599150262507,1.199061174034949,1,6.074665608921388,6.074665608921388,1.0790516833624604,1.5506456323012658
789,0.5375183389409405,0.00421830005112028,-1.475272174643981,0.5111835247479338,0.5708288701572213,1.7724478062753235,1,4.341232281827468,4.341232281827468,0.27502301241767113,0.22180941634813453
790,0.18014832237818795,0.4037205631211085,0.03884420047199128,-1.7039151413970512,-2.3116081866960916,0.0751416986189807,1,6.367164123070411,6.367164123070411,0.27798483709124533,0.04100296359703251
791,1.3386219224375555,-0.6738201938824179,-0.9767301402470011,0.5009678197175915,0.14488420822189138,1.7228855248231794,1,4.309017351023823,4.309017351023823,-0.053464223681723155,0.45903363683339354
792,0.8899076423326087,1.2289279724817728,-1.8791528022051027,1.9931415265515098,0.9039421295342522,3.504243771889964,1,3.381806172114274,3.381806172114274,-0.4357583291906612,-0.28403114851263495
793,0.7709381209790837,-1.2247012638023487,0.9626885430562555,1.9431982934301835,-0.6470288548067268,-2.589376734190255,0,,6.3904645800472295,-0.018735087402446893,-1.5410017795707174
794,-1.4395148016485317,0.8833251382939782,-2.3781053456891814,0.5117534869341572,-0.23217152503468075,1.2292729147238444,1,4.43962062126217,4.43962062126217,-0.06037418300145585,0.055366614509981635
795,-0.7860629899451329,-0.9192357849718088,-0.22207570981861857,0.28494057847142246,1.0768721363186973,-1.2721507714717142,0,,5.673131565722459,-0.13901454389688284,0.4555648946355697
796,1.1865439660265387,0.02717802429064117,-0.05718111090706401,0.14079242050321686,1.124019803826108,1.1096348490483403,1,5.430288676603455,5.430288676603455,0.7957115751847712,0.023509640235686826
797,-0.7710990205324705,-0.5077561412039993,0.2395459028006737,-0.8731820978216149,-0.917098380984585,-2.7307395721964896,0,,5.672792518541662,-1.5658831532280706,-0.8722007567349915
798,1.0891846556033808,-0.2190661578176909,0.7157656083078489,-0.7818275743531898,-1.8968357801553999,-0.17367541976975545,0,,6.694633122387799,0.7218150805755805,-0.13965088856303623
799,-1.4776481008412545,0.7357189298956478,0.09246339896538189,1.3973505244710158,-1.8478974732980908,0.09051377275325867,1,7.392257157250153,7.392257157250153,0.8711675056207202,0.7855344415339162
800,1.255267337148842,1.061409502164844,0.40272340272869667,1.2173366974894644,0.5180165148367247,3.138528475063091,1,5.495758875201988,5.495758875201988,0.039850159212581726,1.027356373189792
801,-0.06075895056541845,1.0782668523744139,-0.506659225267159,1.0132932618102346,0.91598709825604,2.8295175131237187,1,6.205232823516996,6.205232823516996,1.8031801034379105,1.3754431973835861
802,0.6350729416007511,-0.3053936694904512,-1.9835597928146418,0.5132644373940604,-0.6684159985523859,1.8619618839304193,1,3.5751032442657324,3.5751032442657324,-0.7032205596944732,0.15722956320484843
803,-0.5634670295557012,1.3273743403566616,0.13639078060350115,-1.7617069628478275,0.8809032352741214,1.8086230235950127,1,6.630170678128429,6.630170678128429,1.157925451582204,1.6329814737984105
804,-1.898519805701238,0.6074005591981719,-1.0904348286844252,-0.12601487452064802,-0.09940921159333793,0.08756956817412098,1,5.870780942343362,5.870780942343362,0.22442689425617987,0.7556956401080893
805,-0.9848303200496485,0.2896035388427306,-1.7730054255263326,-0.008168948826566944,0.6702580164234324,0.6194580566014738,1,5.319482746993799,5.319482746993799,1.3043914871882296,0.1720843814868193
806,1.4997665546144239,1.3678171511763206,0.03442654936762351,-0.9962621973355037,0.3998136791342154,2.3244437331816754,1,5.812933332967469,5.812933332967469,1.3427790025605861,-0.18645847867506657
807,-1.5023874476374444,-1.8222265513091471,-0.729033965348175,0.6901525081156521,-1.3583088370948708,-2.327845850353488,0,,6.303760983330692,0.31946133640148466,0.6030735005242993
808,-0.8185495525995333,-0.9470473684076622,0.6210344121955922,0.14064369333552262,0.08694099668261304,-1.194325747075381,0,,6.660680579493231,-0.03301412764779876,1.2562706128317875
809,0.22567873976289474,0.7328353144594133,0.44210798912175997,-2.338441435303067,-0.6057146399430928,0.28226023251262955,1,5.822848223330397,5.822848223330397,-0.6773292045789341,0.28637369146928415
810,-0.7462522160843169,-0.9987153262448822,1.804096801611233,0.09324326366987724,-0.14835856824569374,-2.965540136217727,0,,8.2967442884894,1.0868669022414015,0.3637871208981655
811,-0.6946822655277028,0.5592050048450767,-0.3297689666474252,0.28424215617150655,-0.12539416410851045,0.3447377644944989,1,5.742482950517235,5.742482950517235,-0.20890778207567723,0.3480796187150009
812,-0.7399831224562203,-0.34521351736316236,-0.5005490142573795,-1.0186865695450513,-0.16261034674827435,0.248167427498166,1,5.56225635353456,5.56225635353456,-0.3232571978211307,1.3789502964016824
813,-1.101273466725809,-0.48381001010876323,0.476344379835298,-0.906906019198658,1.3799778980696376,-3.163087981279598,0,,6.092289202249509,-0.6039654564057833,-0.8151745152233825
814,-2.220657369589863,1.032773710636874,-0.921072916701813,-0.38217472557821247,-0.702936240108321,0.38411655453772164,1,6.308317167879188,6.308317167879188,0.27517469588841104,1.1059917855481496
815,-0.8350431404229172,0.9301189900446931,-0.537628843327419,-1.1319388037946088,-1.294573143369448,-0.5245023446263861,0,,5.922113955470706,-0.1010646719367107,-0.6429180154870392
816,-2.0370703121537326,1.6183303975771968,0.7454908128465458,-0.5298009310915306,0.7721535492067279,-0.21012678701974163,0,,7.807476879719676,1.1119250148586883,0.9927749035311499
817,1.3040915536173991,-0.5318848519758305,-0.44954720946680266,-1.0697452088816972,0.7370677322240566,1.0767934157004162,1,4.291506550694634,4.291506550694634,-0.7129519557926218,0.40796959133387656
818,-0.0007712082980827383,0.8382600310528241,-1.327570551126613,-0.603109644505881,-0.13305363125520348,0.8841327177181493,1,4.433638756247682,4.433638756247682,-0.48160735505431723,-0.6703250910330165
819,-0.3088915319405916,0.16946330272093865,0.7343132001446809,1.9248201171273234,0.18409822736559434,1.967778724233568,1,7.330358134144628,7.330358134144628,1.4618370365845486,2.46450466500022
820,1.2007521096881473,0.6916264412459141,0.8090395520787653,-1.8750929275059813,-0.16416733033955452,0.5969442390509974,1,6.2350352316120095,6.2350352316120095,0.46337562843057145,-0.14821738438508933
821,-1.6862385883508944,0.7752841217388025,-0.4909080533536668,1.211176146495697,-0.40162454708482953,-0.471197963668717,0,,6.5216224262629305,0.5450218135248714,-0.009423972457954892
822,-0.9271360899784846,-1.5176255345807437,0.22430466095044116,0.8329472868486995,0.27011642726407004,-2.212818847928448,0,,5.84517793196285,-0.9248526997864163,0.5094630917029084
823,-0.9601570802175035,-0.03389395961284839,0.4969911737334647,-0.46610476421537783,0.29771077877665747,-1.4304849114200107,0,,6.646283114276118,0.09329470229114276,0.23122515953415776
824,0.7972206770269613,1.5185946208944223,1.465151745807564,-1.3697614989782918,0.3432006586560605,-0.01752672399997146,0,,6.677648119118969,0.10847013013797091,-0.8364556438147447
825,-0.09008835963507353,-0.7966404492123084,0.0997507804980436,1.5700605843104456,0.8549135790719462,-1.6697450861124805,0,,6.25550949815513,0.911207797655272,-0.7823832862930395
826,-0.678838260514021,-1.1011874059042248,-0.7286660104485895,0.16510052725368207,1.911333011862965,-0.9455683565110506,0,,5.037701310335153,-0.12026035571320248,0.5099970669152281
827,-0.12296108300016277,-1.4083541746550714,-0.3675452886823246,0.2546693599453109,0.7168441983592138,-2.6005196572098477,0,,5.767984634818308,0.6698808773091893,-1.1253795293226654
828,0.14372308317314883,-0.11541947103690474,-1.0856739776205515,0.016286756604045282,-0.28581243094606124,0.7901461841492665,1,4.791686198975621,4.791686198975621,-0.14177821601491936,0.150100711028645
829,-1.5712870299997275,1.1369535139457345,1.2632967111451785,1.533502521710552,-0.24770058522859195,-1.106173890911498,0,,7.477049258387517,-0.27885859387541995,0.11208397846198138
830,0.1901367394671939,1.1984609413406622,-0.8008016335927678,1.1964358197652292,0.6711876021706631,2.729925573209648,1,5.31568324524352,5.31568324524352,0.756661249075896,0.641516456187137
831,-1.738888218920668,0.12437350317869374,-1.2903398605319374,-0.28514882628595806,-0.79707154916076,-0.6551418388797462,0,,4.967897685429618,-1.231322620844888,0.24242907156153193
832,-0.2430405009244728,0.3382975970018029,-1.006790982939903,-0.6595928098512941,0.25203992488751253,0.252164995869712,1,5.391989411591031,5.391989411591031,0.7069118302753421,-0.28318165529237666
833,-0.7287232526072619,-0.13558323268599567,-0.8483000350865022,-0.971036548868022,-0.8853986149000127,0.21021496065415513,1,5.698893549324881,5.698893549324881,0.20898798635479227,0.8392828910404403
834,0.32128593206254524,1.0097308897875854,0.556526658290158,-0.15554215611191896,1.1177836745470473,-1.8742323413883164,0,,5.868637514509146,-0.06595407399988074,-2.607232282787824
835,-0.6209147970691922,1.140722146591113,-0.6831272555865694,-2.023734840254165,0.3481999574129959,1.5021655146638349,1,4.487472439711519,4.487472439711519,-1.7120746549789694,1.0177235841732641
836,0.13070102048481258,0.9197126907162714,1.218292029390336,-1.0473047734853762,-0.005397169407321593,0.23335196758585108,1,7.521820370917827,7.521820370917827,1.3527421295868067,0.46013259858878086
837,-0.736439533671609,-0.3766325656976474,1.7098807146506363,0.5037301299758719,0.2451540900217804,-4.404732800108286,0,,6.703466687480285,-1.5132707129465885,-1.8911645624613453
838,0.07278208634255635,-1.404996893170718,-0.5643770423322454,-0.172495836067485,0.36760339853041557,-3.0254668291706475,0,,5.247599979563729,0.06107833473885482,-1.811785792219637
839,-1.4438080285562367,-1.7969137383348723,0.630778365492074,1.62687437032463,0.6221942884696049,-3.476835738734471,0,,7.4653624592441,1.0980474425808218,0.20144061512751085
840,1.0396947672589847,-0.24530424397097153,1.2671915643566498,0.49777519876312476,-0.3815979206516256,0.13521627088555133,1,6.176188646589555,6.176188646589555,-0.5625111308679611,0.4039295933109491
841,1.2295943723582134,0.13760159883963757,-0.9330373186201361,0.15321492544149334,1.2549606890696992,2.1876837361253667,1,3.855633501653653,3.855633501653653,-0.6308639493529014,0.28318671093213277
842,1.1591428400372128,0.5220913462584761,0.9488825787034867,0.4845579446573029,0.021626950140291427,1.8196762872172343,1,6.785950409768031,6.785950409768031,1.2824361562088566,0.9270878787047759
843,0.9667031482609056,-0.6009141986752312,-0.02396401839209429,0.30174759068034673,1.1112758673333627,-1.6873052559681603,0,,5.186748640935342,0.1170720850049134,-1.9013710275502131
844,1.4776249048115546,-0.27584888872530233,0.6511492296642191,0.004127056841146475,1.5569856232246897,-0.02480285448307995,0,,5.476828409560827,0.18123617482978105,-0.5252499152531321
845,-1.3230931077935524,0.5416327993560507,0.23743093494341197,-0.22024273222329313,1.2835701787120348,0.027344936158475885,1,5.648148091071915,5.648148091071915,-1.258811029808502,1.2038453522803927
846,-0.4405173804121847,0.1261811632491107,0.05266643199156037,1.0158551617542877,0.5246517645781353,0.7173623427399257,1,5.900531080410086,5.900531080410086,-0.06825064555017601,1.0617182933833569
847,-0.6507034356968495,0.3693508693976114,-0.6990355850843282,0.13522572127171062,-0.239125831221812,0.576123789147982,1,5.887328652481486,5.887328652481486,0.6197585227185824,0.4876869789097512
848,-0.586965738667477,0.610006283076704,0.07997218053243228,-0.0860980787495084,-0.8823410402169032,1.7335922504887398,1,7.412726286454606,7.412726286454606,2.0075402591968974,1.9572501430749034
849,1.381104119989089,-0.7254375017042575,0.13149686673508962,-0.23812339812289526,-0.1846653659365433,-0.5490825178462322,0,,4.824425369355738,-0.9141512482932854,-0.8222299313699546
850,0.5133950177176974,0.8577970391235511,1.7018433785623306,0.29153408698215827,-1.0730016315673383,-2.491775284914337,0,,6.546522233479394,-1.2429403757074369,-2.487781477186447
851,-0.1514964922504101,0.29733177963111096,0.0055443452007763435,-0.6193138670859247,-0.6454089235372197,-0.4629088495408934,0,,5.889993219405803,-0.20359032769997198,-0.2955896935853826
852,1.0870800370149207,-0.442715162566135,1.327574209578042,0.38162752367595343,0.2130571549586907,-1.0524914628681523,0,,5.405634252218859,-1.8018297786800441,-0.5553654267402904
853,-2.217684974383935,-0.9903523254953606,-0.8737115886630126,0.2661550285908801,1.0852184581405535,-3.5187565479212046,0,,5.924810473468898,0.15736504906872506,-0.7697163289825761
854,0.14468501711225754,-0.6531638070210036,-1.1327645295052857,-0.6883074570276879,0.28075637740428727,-1.4370152328803796,0,,4.0813143527344895,-1.1537750254629906,-1.40779015834401
855,-0.576239235424244,-0.7734669285466689,0.602000223948871,-0.5889845134507155,-0.9980814331839628,-1.5449339121085268,0,,7.721824101261343,1.7294544878674547,0.6127426689415163
856,0.585308177279918,3.336243792786502,0.7430241257440919,0.4745737229281229,-0.6118622105087589,3.6075316538621713,1,6.298525479620348,6.298525479620348,0.014493109840147358,0.1815208438788708
857,1.0895132739692837,-0.8470389272579194,-1.0136939021695148,0.4298979849339919,-1.3182516524368377,1.2619030382087142,1,4.717010531414556,4.717010531414556,0.00960180192264265,0.4155306142463113
858,0.6814750513281539,0.3446279801623189,-1.4159598071226789,-1.8764087999862888,-2.048652545863264,2.9881171138033924,1,4.961201389748911,4.961201389748911,0.47581907223309794,1.4580945879600522
859,0.627070378248131,-0.723566996731454,-1.487059878919136,-0.6267688772633581,0.3980710894787286,1.1685430481311014,1,4.3024947559966265,4.3024947559966265,0.2332573476096297,0.5112768827143168
860,1.4016746853264963,-0.08143909590056744,0.03913743213265246,0.9112588683225447,0.042886297766498,1.2615232546456516,1,4.722741162638216,4.722741162638216,-0.85671779404421,-0.007539079550268456
861,0.6563487625075314,1.576562002205996,0.14976977212717232,-1.0863051116958127,0.6144976790015519,-0.25971081807176377,0,,5.40211041605478,-0.1944316569538489,-2.0418613314610496
862,-0.40478527788587915,2.963528597121222,2.435708556576223,-0.6969894802396686,2.16021269964277,0.3635706959732633,1,7.380267973226048,7.380267973226048,-0.4367184272433326,-0.1771697396380398
863,0.10639622571780406,-0.051477719385403096,-0.9618542584040416,-0.599218956949879,-1.1181061051296481,0.9188192073210227,1,5.061729443144032,5.061729443144032,-0.1753406484826367,0.46492768454483646
864,-0.105915315456942,0.8339808140902922,-1.7453521019556049,-0.40205948614662407,-0.29894874049382997,1.6394823551996918,1,4.827664013571724,4.827664013571724,0.7341121094174512,-0.15888436337555198
865,0.5688553888086801,1.0788742111692202,-2.271501280573726,-0.23235050357373035,1.3050104918377774,2.684968738199168,1,2.7213628768270013,2.7213628768270013,-1.1470436570070366,-0.4738604320527415
866,1.0780385026421566,-0.25167839751076737,-0.9668573505461495,-1.6246046351240722,0.5859335813753704,1.6018105463809538,1,4.773484408425456,4.773484408425456,0.7229403615522343,0.5878122752403051
867,-0.13360896098388636,-1.5261852355319672,0.576774783277429,0.8835086459808295,1.2331092844855145,-1.2555419391948273,0,,5.869193829515213,-0.4264852942113597,0.9364408773595305
868,1.1874607881123374,0.7658975829697096,1.622963954587319,1.3385978017342304,-1.2977006157021207,-0.9999294463604624,0,,6.256394787184899,-1.1787406230985364,-1.8420792909973518
869,0.3900455059672842,0.8476557519767829,-0.253258498298348,-1.716323063068286,0.4811149599934772,0.3376139479236494,1,5.052420413045591,5.052420413045591,-0.4737570794851621,-0.5891493587293607
870,-2.130353950048937,1.1132925322414131,0.38661772947047635,-0.025997560239016875,-1.3775706506696308,-1.600323363749293,0,,7.168193674618602,-0.35382691470409133,-0.14376376340317895
871,0.8003030685205551,-0.5826430974214692,1.8978546882931444,-0.6525193615361082,0.7118532769622483,0.20855713363887918,1,7.6591446136286,7.6591446136286,1.3608639360111392,1.773924205937947
872,0.8389599608389662,0.739419642058832,-0.10933228641291962,0.6425899294482943,-1.769981965933446,0.005556470591412177,1,5.4165129818628746,5.4165129818628746,-0.4854890645369034,-1.6203113151086763
873,0.926682682355689,0.09320663108770892,-0.27842611983757404,2.6443086092521377,0.02146846828922304,1.018011422468255,1,5.760368103994606,5.760368103994606,1.1242385574080884,-0.5442195342581365
874,-0.5890589717040151,2.04082919980227,-0.35978422472653676,0.8407327597734073,0.10132378727026624,2.101266898472356,1,6.03611971244144,6.03611971244144,0.5402264066295318,0.309470489884404
875,0.648860042447267,-0.7793938290413357,1.7888034573608986,0.045800295026716537,-0.40731706168749393,-2.1206729368993296,0,,6.7412116946046385,-0.6704502497970052,-0.4187269248378635
876,1.61741962354721,-0.5365528657122239,-0.8331499399229687,-0.7810234952553097,-0.1893484239296561,0.5475478886553979,1,4.741368175766232,4.741368175766232,0.6172995827473968,-0.7751489817851416
877,-0.8172393872673522,1.3371131463978498,0.3682925839761996,1.6593608001083928,0.7458403177985073,1.373461500926029,1,6.931226329913748,6.931226329913748,1.0901599505879478,0.9310793624361097
878,0.28007464733410287,0.617065842297793,-0.08518385432844844,-0.10829146895408102,-0.8054266188854874,0.2159717974614611,1,6.176534808839131,6.176534808839131,0.7525260955301103,-0.5542515812408446
879,0.008854336767473058,-0.916659175534862,-0.584373368771985,0.26187937574190817,-0.3479261581298862,0.7450648091418164,1,5.538553735587252,5.538553735587252,0.30849148902331747,1.408046704958578
880,1.5816313286603232,0.702979348029658,0.03572770401047583,1.2465066692499642,-0.7232391665806629,3.334051733043057,1,5.395168502250414,5.395168502250414,0.2397931244045859,0.9917865331094569
881,0.8769101947078659,1.9396769252970254,0.8374893880849676,-2.2758640530879726,0.7081424243268799,0.801601908816635,1,6.688298043820038,6.688298043820038,1.295763884421329,-0.8286792057717879
882,0.7589680060927241,-1.3802994315244628,0.11922550255852203,0.4530470636599666,-1.2299938100733074,-2.497226513549388,0,,4.891312858884753,-1.6627126864780468,-1.6080704023545278
883,0.7520410068700896,1.1462908892754382,0.5318701727915872,0.13384565438999327,1.0273759416590518,1.1460091153392435,1,5.545147674319731,5.545147674319731,-0.29645151114503293,-0.23750382655436458
884,0.14299203576201444,1.3694045670091588,0.5430886597769534,-1.10442001977158,-0.10141472412843021,-0.28431194353188305,0,,5.915306106828723,-0.5495559685717578,-1.0369782758664832
885,1.325758773534312,-0.44538778639293264,1.4926028865057255,0.4099600101370881,-1.1856030697343238,0.6407982373593588,1,7.92489722557325,7.92489722557325,2.2102829203399255,1.0201568023895027
886,-0.2889329286006906,-1.090322495043392,-0.16768692185071996,1.2206470350367478,0.519593962276315,-0.36780934522304987,0,,5.758251375614589,0.13578951595027855,0.8960676047778128
887,-0.36994743265904245,1.0841596602411339,-0.1840903882708658,-1.0861209597778525,-1.0153550458408978,-0.42204653505316925,0,,6.088816977013061,0.1377208239609975,-0.9113103448948963
888,-1.8913399333510166,1.3065076618808769,1.169769118072172,-0.4072604962117541,0.2448816595054044,-1.994110891197854,0,,7.313707019469924,-0.5140424890878155,-0.31582506502527835
889,1.7682913907276085,-1.608203450001377,0.7295101194135393,-1.0194161974701808,1.2365652581139166,-0.5300010060579006,0,,5.657433767718959,0.5098078975775596,0.3413370547701276
890,0.1990962749641884,-0.09772131051023322,-0.15717275345552456,0.5993456722246294,-1.8769345841557399,-0.6016432840567093,0,,5.369283725313729,-1.059841867902431,-0.7358808825217221
891,-0.08610850841126298,0.6819595326018468,0.8269117370024476,0.4979056440724618,-0.4284063377442965,0.31903299268068136,1,6.149091288160407,6.149091288160407,-0.8694796084101837,0.40968666579734847
892,1.3599444833454846,0.2240328501204087,0.10930303478027148,-0.36007117655499415,-1.63972602547647,2.406019017199825,1,6.652677276093749,6.652677276093749,1.897817288983079,1.1648315526241135
893,0.22407223723225547,0.26411246310340075,0.6130061113401496,0.9090712670826908,-0.743115988897892,0.5070750761526086,1,6.645273296587586,6.645273296587586,0.502595292587993,0.4836250827503564
894,1.8534268014217172,-0.565641143540414,-1.392345416469502,0.1557108801303824,-0.3549400589474508,1.4596090498068794,1,3.42491280623929,3.42491280623929,-0.7791628016570007,-0.6752957892756061
895,1.1017866333712736,0.9905470870908738,1.051054092659789,-0.12759493057432136,-0.717949749794394,-0.7339603108709438,0,,6.0245427038475015,-0.5757077088275,-1.8620118300779287
896,-1.3855480105689717,0.19105934014826056,0.08554575146722584,1.615327898081919,0.20941806602850482,-2.0322258881058213,0,,6.135681471589193,-0.5793552885605187,-0.9061964507084878
897,0.5770007114652723,-0.05208307871825593,0.47312067129504015,-0.7444572623839434,1.2867848334547183,0.4459785376692619,1,5.601180941585998,5.601180941585998,-0.1526624402990372,0.6273970148062271
898,1.7740967840441102,0.2771435913155432,-0.9594135385476796,-0.7125655083461507,-1.6079828191803394,0.578511780408083,1,3.3497137384324107,3.3497137384324107,-2.1055232087605087,-1.8636328267588775
899,-0.6205260909707024,-0.47593562256397537,1.0342448244385765,0.8142873355786395,0.26509284781456577,-2.183243622595175,0,,7.478292940117676,1.0417575781290616,-0.2501589767190941
900,1.0828290983893358,-0.5558095957347416,0.30407772611267875,1.032514988274599,0.9733194017751147,-0.02479112715820264,0,,4.75295452849233,-1.1337719346785886,-0.30246485309647053
901,-0.7677676385170668,1.0999009440574374,1.694476523837466,2.000396077901417,-0.5260629268001498,-1.8660582073666534,0,,7.273000595480291,-0.7600226772259354,-1.18240838281208
902,-0.9142111528903114,0.8859703347658284,0.6467829282711002,0.2501427942420273,-1.5970205951937917,-0.9250633540452154,0,,6.871526666242956,-0.3800690193215953,-0.3060624153041044
903,1.0483331167981598,-1.2045883295138287,-0.6429101745814241,-1.020034803660221,1.2337062236756795,-1.5542604877519142,0,,4.422588109265633,-0.20444926371972305,-1.4159515287645776
904,1.2285045208292473,-0.43376651263295424,1.0749919678677267,1.0054964289900106,0.7234715958202231,-0.5736018388898703,0,,5.498799573355746,-0.9407677196265742,-0.5415068313517228
905,-1.0888166331744424,-0.23942646527945796,-0.6772112172014876,-0.35294068582865795,0.8345618323527125,-1.0497518936720585,0,,5.61061424243298,0.11488847017507099,0.05314225231043076
906,-0.7463147315549211,2.637617241364708,0.6661930928300027,-0.15104257754136732,-0.9888470076804946,1.0992477090054926,1,6.800146453846493,6.800146453846493,-0.1813249196269514,-0.19408232774175432
907,-0.6846362563486555,0.45803060254881167,-0.23861360476801177,1.3143245905705656,-0.8769409907916509,-1.0436689994428598,0,,5.35405464244659,-1.3210878309378635,-1.0817899974605785
908,-1.620994559007041,0.46779358765674367,-0.13464553095171322,0.4755186323299922,-0.8588229458173828,-2.223905414101708,0,,6.636548553067356,0.09051838847212057,-1.0901819968140314
909,1.2798624289956,0.019744202169241824,0.31853003643097183,-0.1464338616500581,0.4916007378877294,0.5525516319271842,1,4.737160381876834,4.737160381876834,-1.1987852881162278,-0.2798579096928791
910,-0.14256057843658618,-0.6674251126857544,1.6246453843545863,0.3001026088335466,0.7720670260541126,-2.3358157132485347,0,,6.87167010498687,-0.3982133214548547,-0.13399524999267615
911,-0.408511376924695,-1.0123582260546173,0.8005466709475377,0.5810055801283863,1.3529309595198247,-2.1452625189018573,0,,6.315374801802888,-0.14242508402666715,0.01043388256516216
912,-0.6140745641882691,0.6757556673377305,1.0439964131037365,0.5830612997473184,-0.9799607963864199,-1.9175130334617412,0,,6.860862918626264,-0.5433813557707595,-1.1465968700997504
913,0.0018383416432651593,-0.17749072588456902,0.6277892711796589,-0.4982312647822957,-0.45039157077996456,-1.1513762045608071,0,,6.759507869023753,0.6120653238263993,-0.19636107768407154
914,-1.954947766624116,-0.21079368514271069,-1.4122174368792957,-0.8153100899868434,1.0059432104775325,0.09740396500783777,1,5.825388991015153,5.825388991015153,0.9949744717767426,1.577584041369697
915,1.694972916832614,-1.8500677408416748,-0.4729431437578359,-0.044781634340235535,0.1324124694101338,0.6980304416912948,1,4.791612319868345,4.791612319868345,0.33242599730765077,0.7998776217921095
916,-0.08447979189015893,-0.13267406035481594,-0.5567478421478202,-0.9170023157292758,1.2044867212331927,-0.027498822951176838,0,,4.205236636387901,-1.670265927073427,0.16212831384652882
917,1.2624035097090616,0.6409605516392545,-0.30856900995924236,-0.6726108123875015,-1.0755462868926202,-0.07245498970294983,0,,5.007109904927406,-0.3229711174848807,-1.90477167362516
918,-0.5497543496988466,-1.8584826029627166,-0.6102765993846161,-0.5221807862051395,0.5385395572486598,-0.9240642899669167,0,,5.258119146920969,-0.2960496173033723,1.4238255005453482
919,0.4967503382972517,0.010796599415424657,0.03428166418236901,0.21976112210491974,-0.3770460512575061,0.7559357968848012,1,5.923722804217471,5.923722804217471,0.4412942393540368,0.42960805291714643
920,0.18306126206014178,-0.3019148142183026,-1.1169460629700005,0.2327895924484644,-0.45034275345175195,-0.35273938147302486,0,,4.619700431946704,-0.43379344962196814,-0.9030575543211423
921,0.031030642231878357,-0.7896105346345063,0.6973255409123773,-2.173977312456298,-0.17546613218693674,-2.930460970282792,0,,6.329590083473553,-0.15321102497274647,-0.9746109329728961
922,-0.07049104625388235,3.125633390800366,-0.8662235251662049,1.071681940724042,1.6801446965652003,4.44026432192448,1,5.1760215349380445,5.1760215349380445,0.7574899996874767,0.564836275818516
923,-0.25959442403369865,-1.3635273119406361,-0.6189148812635882,-0.9914500917613367,0.7335824501225342,-2.0617750993976056,0,,5.377534522967375,0.24274758409230474,-0.43637314042166303
924,0.9024141822712313,1.4926542231066122,-0.9932681342027113,2.834158094105475,0.9044513248200937,2.8585337166275178,1,3.76068689437889,3.76068689437889,-1.105560990114059,-0.7229501193787848
925,-1.4573333140691702,2.0325101782933332,-1.1702275471298622,-1.2439924405779297,-0.3864608582293413,0.5492778711341393,1,5.527310258789704,5.527310258789704,-0.02016088932164878,-0.5563966742365012
926,0.051151761520238065,1.0378639041155986,1.0904977502901407,-1.1238602144058458,-0.026278334905593354,0.16042461275281236,1,6.732418335381507,6.732418335381507,0.042287042432502295,0.26216110750997046
