size,cashflow,leverage,growth,digital_policy,disclosure,region_open,capex_star,capex,participate,twopart_y,gate,hurdle_y,selected,donation_obs,treated,invest_after
8.223104225796034,0.02652846647508276,0.5166313660962324,0.055404564716852345,0,1,0,1.0729110360021856,1.0729110360021856,1,0.2679992403471303,0,0.0,1,3.7022178145770113,1,27.149746682367937
8.95014826842446,-0.049108924079758295,0.44137522415908176,0.33767452176109014,1,0,1,7.356509106146561,7.356509106146561,1,0.0,1,0.0,1,0.0,1,26.5518702433307
7.8587065677471974,0.0368508008454548,0.2928314271396297,-0.057398416701185256,0,0,0,41.66765602660685,41.66765602660685,1,0.0,1,13.426539189965979,0,,0,35.76324823124473
8.556582987737286,0.06733218567033833,0.6294972569968753,0.2129691335611296,1,1,1,0.35397385989262986,0.35397385989262986,1,25.018995834701254,1,0.0,0,,1,12.455272751972249
8.056842640195546,0.02076922837092897,0.8212065155227615,0.049688656606623985,1,0,0,-6.480248608070426,0.0,1,2.0285003080636654,1,32.222276954325814,0,,1,48.39580295571231
8.30669556149199,0.07212458197446171,0.4813810334438252,0.07150501395826053,1,1,0,42.43168659918835,42.43168659918835,0,0.0,0,0.0,1,0.0,1,13.228305700539927
8.854672727980605,0.08461111297752609,0.30534907364223995,0.06690629923134227,0,0,1,97.03028330656474,97.03028330656474,0,0.0,0,0.0,0,,0,9.879274362137966
7.29995724844318,0.06650864109151529,0.202166315991444,-0.05222115880894032,1,0,1,45.60109767323943,45.60109767323943,1,45.417583145535446,1,43.010090330334286,0,,1,45.77228634744562
10.501626003254007,0.04099984515059242,0.49127615699538896,0.09746218613679912,1,1,0,51.78599756122551,51.78599756122551,0,0.0,1,30.59672015260336,1,9.104834947681393,0,29.646468578565045
7.0933808803503275,0.09011928031800366,0.6266203749306012,0.08872332001807214,0,0,0,29.609388156689214,29.609388156689214,0,0.0,0,0.0,0,,1,8.334694973906636
6.864392525933494,0.10651643897416455,0.5260268394392611,0.14342324471321127,0,1,1,-9.728116167054345,0.0,0,0.0,0,0.0,1,7.711386466580735,0,1.1467790426717528
9.473921960850074,0.014576055353429249,0.4496153854529834,0.11521092622471527,0,1,0,33.493239534419025,33.493239534419025,0,0.0,0,0.0,1,1.6765154532391353,0,17.79793565816035
9.07082896335923,0.1646559427847762,0.35571653571371104,0.24363901893020254,0,1,0,50.86646204503627,50.86646204503627,0,0.0,1,8.086173054146634,1,8.975548939707743,0,59.76858217821446
8.88653179875737,0.0740847120629443,0.2752538187651057,0.26623155088852635,0,0,1,52.33176269715111,52.33176269715111,0,0.0,0,0.0,1,12.58855873363096,1,54.94388454777845
8.891180060190708,0.08113097737669087,0.5835602122119812,-0.08911219792900418,0,1,0,28.122654700236957,28.122654700236957,1,16.143433697465493,0,0.0,1,0.0,1,24.523766607993142
8.186528549868394,0.12249286539539342,0.5962034594216937,0.25637905010633877,0,1,0,41.21071227040808,41.21071227040808,0,0.0,1,12.702740797796842,0,,0,-18.230459343129482
7.213020191365585,0.0939929678758101,0.2026832341294827,-0.1135405568797738,0,0,0,21.49279017020446,21.49279017020446,1,0.0,0,0.0,0,,1,36.83763158011807
8.2833850140131,0.1371881980347947,0.7043742365089094,0.20581405986479231,0,1,1,29.20826369286932,29.20826369286932,0,0.0,0,0.0,1,9.677398596924697,1,36.947579168369984
7.455122117336677,0.09722744991210945,0.5418513953430402,0.21155298124651636,0,1,1,-10.4758559807563,0.0,0,0.0,0,0.0,1,5.328137851683997,1,26.546181362721377
9.272631706759526,0.043253757521573725,0.6739351432233269,-0.2440370404992507,1,1,0,7.443526321457702,7.443526321457702,0,0.0,1,0.0,1,0.0,1,10.53496790347373
8.038236880347647,0.1016902115123661,0.2352595602423816,0.11673626437529375,0,1,0,78.63417412143873,78.63417412143873,0,0.0,1,18.467290976701616,1,2.1726401031412914,0,24.67965856864044
7.291953083528236,0.011376427560760294,0.2314681351335298,0.01567069959514318,0,1,0,30.895887318684373,30.895887318684373,0,0.0,0,0.0,0,,0,2.4507247717900142
7.8464755741817065,0.08651358234659139,0.4261649104372325,-0.036577746428367475,0,1,1,25.163844180062384,25.163844180062384,0,0.0,1,0.0,1,11.69263369964265,1,59.88138658189626
8.654224599703186,0.07800620056133235,0.5304455083032311,0.343153419525821,0,0,0,85.92981820313295,85.92981820313295,0,0.0,0,0.0,1,0.0,0,40.238721200628945
7.5799029919156276,0.06751298856364762,0.7374177316683141,-0.017662245314735397,1,0,1,-29.231964967117534,0.0,1,16.392150704325005,1,0.6687654555505511,0,,0,20.167086712344492
7.295557564876924,0.07228774931366416,0.5629726262104211,-0.045147847241248956,1,1,0,-16.77883423189615,0.0,1,20.540863179122848,1,0.0,1,5.685260282726885,1,29.826794699323703
8.468055932641104,-0.03291094272985834,0.41117099571007465,0.11362508920091682,0,1,1,67.05906770243374,67.05906770243374,0,0.0,1,18.385038521965473,1,0.0,1,16.79535964148038
8.469463228219594,0.04707650553554231,0.28578092677345723,0.22340615433371497,1,1,0,37.24084132469404,37.24084132469404,1,25.76705470373634,1,0.8351937614073428,1,0.0,0,18.920592598838798
7.6423625070917565,0.08557069406846689,0.646800091635064,0.07450325451817716,0,0,1,10.148150554398594,10.148150554398594,0,0.0,0,0.0,0,,0,38.249469588589086
7.681857863819844,0.08959138351984403,0.29564713187988567,0.3099466982204654,0,1,0,3.1081109954553625,3.1081109954553625,0,0.0,1,4.414488888765252,1,3.333599115268553,0,35.11526218206663
8.4552549310934,0.01833949154444252,0.7105549687635715,0.1955756191535363,0,1,0,26.60007141874088,26.60007141874088,0,0.0,0,0.0,1,0.0,1,27.838671727575232
6.6071072243529425,0.15594247045188203,0.40449845606295853,-0.2920780375516574,1,0,1,36.96138354089129,36.96138354089129,0,0.0,1,2.691533768764314,0,,1,47.81885437782093
6.651789848185788,0.028029509107129952,0.7044931316188561,0.004695946568738521,0,1,1,-31.223956562975648,0.0,0,0.0,0,0.0,1,0.0,0,17.08247415501507
7.40971135662232,0.1381674320316042,0.5586290064094845,-0.001131577883305812,1,1,0,20.03756827363889,20.03756827363889,1,19.353949347186823,0,0.0,1,7.242300960468092,1,38.478997121604145
7.965208133116967,0.1056316617123011,0.4280807216892067,0.186284971617296,1,0,1,23.411552218533693,23.411552218533693,1,18.563049023523114,1,11.670771646130529,1,0.0,1,49.30301706158224
8.541998322157804,0.04122636140937182,0.36689658050781976,-0.37246707014734015,0,0,0,28.79444807997428,28.79444807997428,0,0.0,0,0.0,1,0.0,0,20.438989539567338
9.822891838644507,0.1865186535565707,0.39545473962462724,0.55882174756919,0,1,1,32.25316690713308,32.25316690713308,0,0.0,0,0.0,1,22.338507437823626,1,55.48918666447229
9.143425585522222,0.008381790094611208,0.518530670780038,0.19558469708095783,1,0,0,60.80655901107295,60.80655901107295,0,0.0,0,0.0,0,,1,30.11292970232823
8.02406761704023,0.1351492504166001,0.4623450393948347,0.12679782470518441,0,1,0,59.8933184441168,59.8933184441168,0,0.0,1,13.03949715670735,1,6.862296839310059,0,16.313493313595902
8.17908217130704,0.1400349390825787,0.3549901747090072,0.3126821889554463,0,0,0,33.60754430795961,33.60754430795961,0,0.0,0,0.0,1,0.18212219757274006,0,15.591112832321038
7.09721769889841,0.03976278745540131,0.4234989743491788,0.5218577295062725,0,1,0,18.998816669510028,18.998816669510028,0,0.0,0,0.0,0,,1,23.72918952574766
8.17963555040837,0.1635479180038597,0.462572324755064,0.2567343960259126,0,0,1,37.25656029430225,37.25656029430225,0,0.0,1,4.086695456552148,1,2.032440609196285,0,-1.3548478237945538
7.882475497187847,0.06499720912406284,0.10940254489363005,0.2707863573648916,0,0,0,20.463601638055966,20.463601638055966,0,0.0,0,0.0,0,,1,25.092792350482284
8.554990416371897,0.09732161775679142,0.5233068983661918,0.12352420440358883,0,0,0,18.392049282721793,18.392049282721793,0,0.0,1,45.751857270447616,0,,1,17.80855549752807
7.290045962092444,0.09561931032627324,0.29324460404531094,0.07452536439394931,0,0,0,22.962251868098875,22.962251868098875,0,0.0,0,0.0,0,,1,27.966684170520487
8.77128116566529,0.07194147551176713,0.26546681548708084,0.014356820079117802,0,1,1,83.3010761118354,83.3010761118354,0,0.0,0,0.0,1,5.019940681071302,1,57.72689619458704
9.886012804302835,0.12864849638958692,0.18002490446228636,-0.04870015850861756,1,1,0,81.70757298955137,81.70757298955137,1,49.259366594554606,1,0.0,1,4.84059451812524,1,36.08218841973052
8.080363836697456,0.1276093232331328,0.16297720034113755,-0.023662537945909515,1,1,0,69.77502935292944,69.77502935292944,1,15.025578112355067,1,25.396007523388754,1,5.19236734060453,1,42.52212621637919
8.641882894308836,-0.02491191839429084,0.23312839950203373,-0.14310007358173696,0,0,1,34.49447311341319,34.49447311341319,0,0.0,0,0.0,1,4.457674954006281,1,32.388527376302406
8.959158390882223,0.15826041457268913,0.33655664677912156,0.08634313887669581,0,0,0,16.838999569881107,16.838999569881107,0,0.0,1,33.861866531282544,1,10.220148621737989,1,62.15076196312279
7.75865748092558,-0.019749519282140457,0.7625214620042509,-0.2032401639007496,1,1,1,-5.9053152299364395,0.0,0,0.0,1,5.390915217423731,1,0.0,1,9.928687004520393
8.446501729991457,0.14195277226049943,0.3658592518567674,0.13436497434586792,0,0,1,69.38600261061617,69.38600261061617,0,0.0,0,0.0,1,0.4677699629321097,0,18.959024531801678
8.213851640859973,0.147602308209655,0.478440017002885,0.0934604905523785,0,0,0,0.5656369647159849,0.5656369647159849,0,0.0,0,0.0,1,0.15212733196570571,0,18.660899993285376
8.307443708403714,0.014542014187088115,0.5140770218410126,0.1264483537096038,1,0,1,37.40547290317831,37.40547290317831,0,0.0,1,26.981774675015448,1,0.0,1,44.60603405344997
7.349689237758986,0.055351142722724914,0.4709704297945358,0.006016317396401363,1,0,1,82.45055576016208,82.45055576016208,1,0.0,0,0.0,1,0.0,1,49.77656105893627
8.226961191684836,0.013657719890843856,0.437609046283841,0.6538348666324906,1,1,0,61.34796847187111,61.34796847187111,1,27.447919483803762,0,0.0,0,,1,40.223647989356365
8.747798120369994,0.06710473818267589,0.25875299782412087,0.3448208620324563,1,1,0,83.21912082821785,83.21912082821785,1,26.224770893261365,1,13.111685507870781,1,12.866857413065514,1,55.28541414640084
9.796257968574546,0.06151794294885553,0.6821484077246739,-0.12401765001525009,0,1,1,30.18689312155417,30.18689312155417,0,0.0,0,0.0,1,4.829396482965573,1,27.777589270055763
9.255197908693727,0.12677963193616038,0.7391514629820617,0.1419162557368417,0,1,0,57.61216691663161,57.61216691663161,0,0.0,0,0.0,1,0.0,0,12.214434754454109
10.56850070326271,0.1586185247671765,0.18077460894037028,-0.00944110572871823,1,0,1,44.15136441437468,44.15136441437468,1,72.94542721502185,1,2.661078527564168,1,6.033506673948553,1,58.07540835422263
7.355917680823145,0.16374102864739737,0.2861554254581793,-0.0826063508073345,0,0,0,58.91909176522849,58.91909176522849,0,0.0,0,0.0,0,,0,30.508373239407913
9.159552700392746,0.046269918405301876,0.40523034521967904,-0.14121297280230827,0,0,0,47.43061885541876,47.43061885541876,0,0.0,0,0.0,0,,0,3.088035527305186
8.401676206312187,0.06744668757532833,0.29567395281436937,0.17779900433666573,1,0,0,44.80492488613574,44.80492488613574,0,0.0,0,0.0,0,,1,49.771142772542994
10.608783226539439,-0.021006291533257004,0.5309544885529385,-0.02264844231252329,1,1,0,64.88117487305435,64.88117487305435,0,0.0,0,0.0,1,3.1335299811828157,1,20.978896167913593
7.310871886109332,0.03164779601022868,0.33347644761494194,0.2742086843245367,0,1,0,9.817608782279986,9.817608782279986,0,0.0,1,10.908907795293635,1,4.026449317689708,1,27.96936935722684
7.276305973601145,0.13789109798584745,0.7964089708490565,0.278880798615479,1,1,1,12.814140711665411,12.814140711665411,0,0.0,1,0.0,0,,1,43.87476082585811
7.540668090011575,0.17693496941289388,0.6404877750949753,0.3473045893380609,1,1,1,35.04080617175672,35.04080617175672,1,0.0,0,0.0,1,0.0,1,34.6485979680304
5.863714703259212,0.005939067687204688,0.4840118449011544,-0.05342961789333864,1,1,1,-29.36064675315275,0.0,1,0.0,1,5.125929344420667,1,0.11368226768614598,1,32.02137661203311
7.621669476151162,0.04445214445082635,0.6143178021311572,0.18556580992456184,0,1,1,21.578874982697748,21.578874982697748,0,0.0,0,0.0,1,1.2980920399371865,1,37.80076774689311
7.3649540722909315,0.07841565458246438,0.6269440678971694,0.21384175899561414,0,1,1,-30.64799369653553,0.0,0,0.0,0,0.0,1,0.0,1,17.99445566276564
8.365433165123827,0.09680966952917641,0.3597684019106811,0.014647928481286335,0,1,0,63.64330929577236,63.64330929577236,0,0.0,0,0.0,1,0.0,0,24.73864248779576
8.575931573354875,0.03142378880470124,0.31940524087328565,-0.038918952330717516,0,0,1,29.992660675264403,29.992660675264403,0,0.0,0,0.0,1,3.1518544309967673,1,50.90975900881804
10.263787923137475,0.10544366266784538,0.4625028900751436,0.38971371983967507,0,1,0,36.50447924675652,36.50447924675652,0,0.0,1,6.75956924894941,1,0.0,1,21.245052028002164
9.245466222004655,0.05156963917574503,0.587861779919671,0.1409492576317697,0,1,1,4.391050991604256,4.391050991604256,0,0.0,0,0.0,1,0.0,1,35.131045509634475
7.565405978771356,0.07913286374730326,0.47224966378454686,0.21447419512811283,0,1,1,18.911622305093694,18.911622305093694,0,0.0,0,0.0,1,0.26771301548919135,1,20.125591100300426
7.211743861516806,0.11277705488022197,0.19768056284944047,-0.04797368212902692,1,0,0,53.12061559987287,53.12061559987287,1,0.0,0,0.0,1,2.788268567796572,1,52.581663687696036
8.741111088657156,0.08038533618865627,0.32154808896786524,-0.11947120397399488,0,1,0,49.5152079597083,49.5152079597083,0,0.0,1,0.0,1,0.0,0,32.856142013409126
6.747743472277293,0.053816846568405886,0.43816434182489955,-0.0025009594085798614,1,1,0,-5.510756255647372,0.0,0,0.0,0,0.0,1,0.0,0,9.738125629409016
10.214604642439788,0.07342341176445015,0.4378935033078672,0.07767615026980054,1,0,0,18.630574641164756,18.630574641164756,1,14.069153101975697,0,0.0,1,3.0660940683226126,1,64.92204357252449
9.497384132793416,0.07469822244767989,0.7656067482863693,-0.09155960122712278,0,0,0,39.03508315010991,39.03508315010991,0,0.0,1,0.0,1,0.0,0,26.194383592710025
7.683906782684824,0.05779933820707234,0.22824192921616032,0.09822793444293107,1,0,0,11.679482527315656,11.679482527315656,1,17.596819038792813,1,23.551893372456945,0,,0,30.46036712808408
6.315552018000034,0.06447223623997386,0.53089427869374,-0.20393093385233,0,1,0,6.654689634544177,6.654689634544177,0,0.0,0,0.0,0,,0,22.117591947484634
9.689259611581953,0.175918830230283,0.6882580973325263,-0.10160853604457698,0,1,1,40.6644131626189,40.6644131626189,0,0.0,1,26.559978516060056,1,2.804381995250466,1,46.232925260416835
8.07400617022212,0.11365516687647433,0.8134319592676473,0.22076402468983752,1,1,1,27.70401306025632,27.70401306025632,0,0.0,1,0.0,1,6.331454742205791,1,13.440735000244738
9.561597943170808,0.06227118091825038,0.3852964122905662,0.20868229365002094,0,0,1,65.00913132697471,65.00913132697471,1,36.91813132803635,0,0.0,0,,0,21.078151855389105
6.446129575326196,0.12181726427064414,0.528628712435232,0.029462182230364065,1,1,1,-18.294070134657563,0.0,1,0.0,1,0.0,1,11.866671266157722,1,38.16818594955407
7.540687474750849,0.059970830614639405,0.5411616571517835,-0.08319757563385152,0,1,0,-38.75749507206522,0.0,0,0.0,0,0.0,0,,0,6.889864300463851
8.20576806969,0.1503874782551985,0.4812770770485265,-0.08493263927468195,1,1,0,16.85592526107758,16.85592526107758,1,20.958327539009606,1,4.48343384596289,1,5.229601556216865,1,40.900791844624464
8.251678653141216,0.10217853153188564,0.43418476780171106,0.032811715730563476,0,1,1,81.82082041059427,81.82082041059427,0,0.0,1,27.808406342402982,1,0.47428318984841367,1,51.54240164617751
7.7049279813728315,0.07356187135974628,0.5197560623200074,0.21601332849615246,0,1,1,80.4412805307164,80.4412805307164,0,0.0,1,3.6931694446507253,1,0.0,1,25.09186411450654
8.885134925582248,0.10686301554861666,0.05,0.26708422444197844,0,0,0,107.99998218071019,107.99998218071019,1,58.168634504302034,1,45.764066185566534,0,,0,26.29777514514016
7.025617527679145,-0.014252569124109951,0.559131118410021,0.010624287613245575,1,0,1,-2.2267336946209513,0.0,0,0.0,1,9.990033420857307,1,0.0,1,11.927963429890372
8.043382566476577,0.012393951865411687,0.4701884645859148,-0.10762863667726108,1,1,1,-34.793501079188886,0.0,1,21.12808452665091,1,0.0,1,5.011156389201553,1,-0.4475892505287966
8.332325194883088,0.008364499616056675,0.41440401651547754,0.14821185481594001,0,1,1,-42.01223383510626,0.0,0,0.0,0,0.0,1,0.0,0,25.870452727939707
8.765882717464624,0.08857658568582241,0.7774979513151292,-0.048236294712652894,0,0,1,0.27413352110436406,0.27413352110436406,0,0.0,0,0.0,1,0.0,0,10.10485180875797
8.982776365897777,0.18395089996910552,0.3420105569935116,0.006714525004983568,0,1,0,44.163898969757234,44.163898969757234,1,66.9770161565592,0,0.0,1,1.7866828392780318,0,24.72851692974928
6.962893698978343,0.21387800877155794,0.38550784174959507,0.3385496962786667,1,1,1,79.72569335453521,79.72569335453521,0,0.0,1,51.69697789943301,1,9.879084911000446,1,27.730942628569405
6.512474412190815,0.11828306608644543,0.7686485283527575,0.24888077714183823,0,1,1,35.27645748063491,35.27645748063491,0,0.0,0,0.0,1,0.0,1,26.878388405996702
9.605444504088359,0.11005066849666742,0.31687019122402293,0.1284353762052613,1,0,0,54.814822700269715,54.814822700269715,0,0.0,1,14.741340253998636,1,0.4144272996963485,1,52.82551317265823
8.56554541317755,-0.028063464049164336,0.3619815547301538,-0.1289454202002901,1,0,1,-6.848694242280523,0.0,0,0.0,1,0.0,1,0.0,1,25.92159818224277
7.3766648097877905,0.0474395720159587,0.426475932251064,0.1380513821447186,0,0,0,-5.999489596367102,0.0,0,0.0,0,0.0,0,,0,16.474777108347514
9.906267173074774,0.03273297488550567,0.5845175171407279,0.2912783123417548,0,1,0,40.080676338025306,40.080676338025306,1,36.302517004051836,0,0.0,1,0.5832598908451978,0,16.722148976855088
8.327242097722143,0.042749144104933044,0.4832484011765302,0.0323859401622036,0,1,0,42.224533457664705,42.224533457664705,0,0.0,0,0.0,1,0.0,1,10.366087299794565
9.497226902470208,0.06991137088491263,0.24317994445563798,0.3432005361976087,1,0,0,60.806680150777495,60.806680150777495,1,18.77296646904184,1,7.8153481908522835,0,,1,46.587297649584926
8.274270329551118,0.05167456533817236,0.3648530298996497,0.33269415211327724,0,1,0,4.816764760705887,4.816764760705887,1,32.60098594227243,1,25.871058358017066,0,,0,0.10832804857454548
10.466822717370185,-0.03875798862254726,0.3528232906860462,0.39947190978582525,0,0,1,58.20741016039495,58.20741016039495,0,0.0,1,22.706381864861065,1,10.680155600932814,0,0.619032952512276
10.130874926687525,0.12487461536705202,0.4376446327643127,0.15494376277564353,1,0,0,61.23449856355889,61.23449856355889,0,0.0,0,0.0,1,0.0,0,4.491829022527909
7.926139436673019,0.015635418455611616,0.5181349853807726,0.2057305059650822,0,1,0,-11.67795338056144,0.0,0,0.0,0,0.0,0,,0,10.550987826467207
9.268728046049791,0.09435481184666897,0.5169129209420755,0.35455371189959617,0,0,0,17.91431071016721,17.91431071016721,0,0.0,0,0.0,0,,0,13.434721216738339
8.909913544543661,0.20444496018499841,0.16583811935225568,0.1805309086724156,0,1,0,81.46503266503805,81.46503266503805,0,0.0,0,0.0,1,7.5956003725293115,0,29.685258356589816
9.705494713285583,0.024836924504814603,0.6202305580097369,0.009777860597761714,0,0,1,17.47900100384265,17.47900100384265,0,0.0,0,0.0,1,0.0,1,11.701261291724983
7.1385841933618845,-0.07181725136477977,0.49041101535945975,0.019262289424984966,1,1,1,44.59760220013284,44.59760220013284,1,0.0,1,0.0,1,3.6401636366057977,0,22.459181018462395
8.954656605998283,0.06283974668719336,0.671525127615025,0.14293989167927307,0,1,1,37.62384826465518,37.62384826465518,0,0.0,0,0.0,1,5.592917963234951,0,25.02266643505433
9.364266935534546,0.14605757809991426,0.5210717323665075,-0.13230105595031935,0,0,1,24.184672884932933,24.184672884932933,0,0.0,1,3.5110485797185707,1,8.226264600419505,1,29.988264471919788
6.265386564934573,0.19750084725323563,0.626211673237722,0.07421339523444534,1,0,0,21.30700165221987,21.30700165221987,1,0.0,1,31.185169011789355,0,,1,28.008942893705466
6.8984156360676465,0.006227024332854991,0.5246472498320203,0.2973784812814457,0,1,1,13.128515536393406,13.128515536393406,0,0.0,0,0.0,0,,1,19.587501291404237
5.956844604463889,0.1098019533941913,0.6653961209924397,-0.29442569320975054,1,0,1,-19.767081691675678,0.0,0,0.0,1,19.077734788224333,1,0.0,1,22.05439678797842
7.903652482110986,0.0520813725931968,0.5335601017628446,0.37620677832301264,1,1,0,-0.6149397272382728,0.0,1,8.593513815678458,1,43.000746565126065,1,13.491551371834495,1,10.26636945621107
8.989296481375558,0.07364309874175186,0.43433356056913536,0.3020273593665687,0,1,1,57.595647169999665,57.595647169999665,0,0.0,0,0.0,1,14.18895126514559,1,19.25447553230685
9.852592757305631,0.23866060082102208,0.8135895552715011,0.017242369150514275,0,1,1,66.41467504014696,66.41467504014696,0,0.0,0,0.0,1,3.147538301675511,0,31.521465883247803
8.281504258461752,-0.01017821970370919,0.5922459395647828,0.19781034901692574,1,1,1,31.341281412853785,31.341281412853785,0,0.0,1,47.08312274837551,1,0.0,1,29.88944108740334
9.99147710012842,0.09522437968967441,0.5417991073607061,0.1005665908431388,0,1,0,81.85080803075316,81.85080803075316,0,0.0,0,0.0,1,11.962217117018655,1,55.80360696683246
6.681888395963618,0.10806159030592599,0.24579129335386626,0.32139826631896296,0,1,1,19.032893473010546,19.032893473010546,1,33.20758075039019,1,18.90484365748789,1,2.4975134393028986,1,34.60240306446822
6.3262793167093285,0.14514717949636083,0.24387078120583397,0.2768829656985894,1,1,0,82.32251877844982,82.32251877844982,1,34.29566019368575,1,32.25773545407603,0,,1,35.38578612958054
8.138897531213718,0.08587898920825372,0.4968344771426966,-0.15201273017294162,0,1,0,-2.5513070791360093,0.0,0,0.0,0,0.0,1,10.888598491418485,0,8.44573810834716
8.622471993833237,0.09848303237024614,0.47328339164291855,0.20570723442355182,1,1,0,6.644899837565752,6.644899837565752,0,0.0,0,0.0,1,0.0,0,13.75565635790689
8.164035777096498,0.05650108595469254,0.35174038959866943,0.06298698634421543,0,0,0,-19.989798554888658,0.0,0,0.0,0,0.0,0,,0,7.380818408286794
5.925813689956135,0.09614761647470645,0.4725572319379296,0.11490986269325798,0,1,0,1.757114806592444,1.757114806592444,0,0.0,0,0.0,1,6.951478512985885,0,21.76619085308019
8.101967956535931,0.05940846347015537,0.7041803084869753,-0.031070942174566796,0,0,0,-1.396284034649705,0.0,0,0.0,0,0.0,0,,0,10.780213407922624
6.765083549444661,0.11729431339136305,0.5612643959280478,0.4146646724417503,1,0,1,39.0480057751799,39.0480057751799,0,0.0,0,0.0,0,,1,27.017027961780023
8.936639803713042,0.057823379837381964,0.2674386384395619,0.2872111275824637,1,0,1,49.26160805387251,49.26160805387251,0,0.0,1,8.397361971035796,1,0.6012981518491944,1,54.43131311508714
8.603258070706532,0.10262602363413119,0.432158587657129,-0.033158809515134086,1,0,1,-0.6128443103661922,0.0,0,0.0,1,0.0,1,5.240111001346673,1,61.049050083222426
7.166132235039909,0.0782442311789013,0.32120536306359027,-0.14022990924384185,0,0,0,11.541135095764684,11.541135095764684,0,0.0,0,0.0,0,,0,34.89855498934522
7.634746390929636,0.14756301504633007,0.3879680133746302,0.030578926423987338,0,1,0,24.005614065509167,24.005614065509167,0,0.0,0,0.0,1,6.101560860910374,0,29.749033194447634
7.034865125922153,0.07691637658469083,0.3838214934992572,0.17821047629643505,0,1,1,-25.166195996947998,0.0,0,0.0,1,0.0,1,7.995460762540002,0,30.173843533499458
8.13105299299951,-0.026381948092412885,0.3735767067833592,0.14323705191032016,0,0,0,-7.826925926982639,0.0,0,0.0,0,0.0,0,,0,40.81674131549441
9.250656552551362,0.15571529004283952,0.24917834048425683,0.3255639084582838,0,0,1,36.2523090677161,36.2523090677161,1,44.24110979430633,0,0.0,1,0.0,1,53.08843182769718
7.115701349030902,0.025656061948242867,0.4295752509570896,0.2421855499925534,0,0,1,58.34731679166015,58.34731679166015,0,0.0,1,0.0,0,,1,21.8384255008769
8.754451167069629,0.04077401968107081,0.3603027781044304,0.27452242463552323,0,1,0,40.34334754107511,40.34334754107511,0,0.0,0,0.0,1,15.93587373721077,1,38.83738837342156
7.6167166197903144,0.044260322357390476,0.05,0.1588339721098787,1,0,1,56.927991629926865,56.927991629926865,1,45.55852931485201,1,23.093428695997712,1,10.171738893479313,0,32.198653497485274
7.3278398845114205,0.16246628559024903,0.7784755239202661,-0.15007377143797826,0,1,1,-27.568260348302886,0.0,0,0.0,1,0.17845218190430234,1,0.0,1,13.801736994856288
8.082266604049986,-0.04814045283872172,0.6242031446746675,0.06477426439355774,1,1,0,38.18642209484307,38.18642209484307,1,20.264034651788574,1,0.0,1,0.0,1,17.360850325227084
7.061233445338688,0.2682649120195996,0.38979188401200066,0.2908161531835598,0,1,0,85.91471295319742,85.91471295319742,0,0.0,0,0.0,1,9.150020242434232,0,46.570722835162435
7.590985764118099,0.14336340854396312,0.4530110479584958,0.09072587286556372,0,0,0,-24.00654800862394,0.0,0,0.0,0,0.0,0,,1,8.10420456384577
6.882334318152266,0.09339433484774959,0.26253530442919015,0.1905562663522744,0,0,0,11.038322147467014,11.038322147467014,0,0.0,1,10.64000844561765,0,,0,3.1790748921100906
10.361197646208028,0.07670635996302282,0.7213156604497384,0.042625303255696044,0,1,0,45.086580483166735,45.086580483166735,0,0.0,0,0.0,1,1.4431535902195072,0,8.930064531491617
8.2387899071689,0.09713324449145942,0.7535661911636979,-0.0853661327375321,0,0,0,33.18402497007565,33.18402497007565,0,0.0,0,0.0,1,0.0,0,16.400401876769017
7.430301941208155,0.1112673457027603,0.47507099651944396,0.07779806847170012,0,1,0,6.813725997820072,6.813725997820072,0,0.0,1,25.12725630981965,1,5.325571688279882,0,-2.1736760501581784
8.435377901807643,0.11871293515700343,0.6137649030696551,0.1556285397458777,0,1,1,20.762400352491916,20.762400352491916,0,0.0,0,0.0,1,0.0,1,29.8246327213593
8.076439145340087,0.1133362679602069,0.4780458846294278,-0.018023789503059856,1,1,0,12.006401097850386,12.006401097850386,1,0.0,1,0.0,1,0.639430117059459,1,49.7910065847857
7.956933440513454,0.08537484087531493,0.2361239297798511,0.05757197592579968,1,1,0,39.15431081903397,39.15431081903397,1,4.402237679177315,1,6.163136976391663,1,1.5565675508169843,1,36.93573317562566
8.875583370047767,0.06815969478156043,0.38410826096581485,-0.06910338355747686,1,1,0,65.45283798045638,65.45283798045638,1,15.630794113061937,1,13.832047839325604,1,16.16999306169035,0,30.3683416016083
9.033258481052036,0.0709236029807893,0.47110847468351313,0.3014640851615373,0,1,0,14.794258921305353,14.794258921305353,0,0.0,0,0.0,1,13.87441430734552,0,8.950846480907423
7.616448737628419,0.06830550317883914,0.37727236500104894,0.046997963634153886,0,0,0,53.53529949774594,53.53529949774594,1,0.0,0,0.0,0,,1,20.193130962052777
7.566599935290851,0.14802620581202386,0.41501547561039426,0.36149599812271294,0,0,0,16.918804209338237,16.918804209338237,0,0.0,0,0.0,0,,1,51.29623819793163
7.897443133133191,0.11561340333685172,0.4353760707985417,0.37517461309736355,0,1,0,12.889496444655574,12.889496444655574,1,32.27534994263111,0,0.0,1,11.130924672170789,0,27.06234783377485
5.6678867187908555,-0.09642331807985681,0.4370594403415262,0.08541172635008613,0,1,1,13.205972755520596,13.205972755520596,0,0.0,0,0.0,1,0.040660512254082404,0,-10.270998726355796
