firm_id,size,cash,lev,profit,collateral,bankbranch,policy_window,borrow_latent,borrow,ln_loan_amt_latent,loan_amt,ln_loan_amt,contract_latent,contract_observed,reported,green_share,green_patents
769,-0.8076787600021544,0.3893901563438017,0.3980528517544763,0.11849861839853157,0.12740774106867905,1.9342729401532985,1,0.26992419456408245,1,2.8218098391675195,16.807241566614024,2.8218098391675195,0.8799373498300395,,0,0.4677762082916796,0
770,0.026115773592411965,0.057131653772955246,0.38983864034712906,-0.3054328526250516,0.2620979731200854,-1.2854037239648057,0,-0.43525141725369865,0,1.6262568988558983,0.0,,0.42727917883163946,,0,0.1566678873435167,0
771,0.22482249265707455,0.313060504557194,0.3056121359171707,-0.07566335899150532,0.6750547330996268,0.5786422759029495,1,1.5049864557734316,1,2.3235270375919685,10.21162765901656,2.3235270375919685,0.9269772952527369,,0,0.5488211618837959,0
772,0.1876615698153711,0.17605844410090749,0.4859306322629688,0.011554318612288308,0.24149765460051925,-1.1111933681740158,0,-0.6543386255446714,0,2.340994927695822,0.0,,2.047439465462837,2.047439465462837,1,0.1442861731581988,0
773,3.0505782941815385,0.31908431107682234,0.19902893952513778,-0.23431855076882047,0.98,0.5674408013508092,1,2.4874099535936813,1,4.933364266106903,138.84584183162997,4.933364266106903,1.4939462832729544,1.4939462832729544,1,0.6477078907813006,4
774,1.946368611411628,0.19692619535684067,0.27921349906611476,1.4137526525465418,0.9706641905966149,-0.6104959353354208,0,3.6869136333939667,1,4.390810931201903,80.70583933448088,4.390810931201903,3.722624672356445,3.722624672356445,1,0.5404345912869346,3
775,0.15415504108519462,0.23036642926428047,0.4737179722055099,-0.7940618280621257,0.5758588201531042,-1.1674767143169686,0,0.39319490766950516,1,2.410241402476497,11.136649235301713,2.410241402476497,0.8759127757977474,,0,0.14203799704679212,0
776,-0.5435870787536156,0.1649264911650218,0.3919642467082354,-0.32491052010462784,0.2490980267992783,0.6336306373194369,0,-1.3263967834273482,0,1.7221736960544323,0.0,,1.5203426581806325,1.5203426581806325,1,0.1967170235904257,0
777,0.11448774156561876,0.446782959397704,0.7713601235080716,-0.4673641585019004,0.48115625603958967,-0.0641217637190594,0,-1.0458781508212813,0,1.7000959303648666,0.0,,0.4573906662467798,,0,0.23982570953414298,1
778,-0.7624842189957047,0.2850148695271834,0.5656618746017235,0.0022037412935726236,0.31528091031297784,-0.6440739800020056,0,0.14387192097771884,1,1.6125999718774509,5.0158353201342605,1.6125999718774509,1.3666259635106255,1.3666259635106255,1,0.17455412810691767,0
779,0.4105752158199753,0.1342825599565153,0.46692222099506625,-0.37747411365651623,0.5942623524058659,-0.6077209996834616,0,-0.13684644129882056,0,2.7894344318507316,0.0,,1.2746517857629813,1.2746517857629813,1,0.0,1
780,-0.933391572709846,0.1752515115794467,0.36487572948383756,-0.2857676335209413,0.024722583028186806,0.365383482548791,0,-1.4169244518344328,0,1.046603197274798,0.0,,-0.07536053952432664,,0,0.1822014592793026,0
781,-0.7649288194439549,0.29234600793342663,0.06902253328273408,-0.8038519195508883,0.18896024273422324,-1.0520551657334078,1,-1.7326691999949828,0,1.6584487149600458,0.0,,0.09339243898886873,,0,0.12438397615283213,0
782,1.1827085118510179,0.4685772304776155,0.14060893475392947,-0.2299672128789203,0.7217926935459121,-1.2666575484625964,0,-0.45729972725450396,0,2.4113702139133597,0.0,,2.943553688730567,2.943553688730567,1,0.2073513101051512,0
783,0.15385030901776997,0.25590857870464273,0.18549840446811497,-0.10689978389985413,0.8134620972708326,0.8374428393714601,0,0.13184769508804706,1,1.523200383626826,4.586881510200506,1.523200383626826,1.3158522610989678,1.3158522610989678,1,0.2325817459169071,3
784,-0.31199261613988877,0.16317174898196216,0.5589491139189421,0.11679887653182362,0.11805202208496174,-1.0717547225250825,0,-1.5390802684812688,0,2.813786303406014,0.0,,0.5427588909910106,,0,0.34195629185666954,0
785,-0.8909015798816143,0.4571243598956106,0.39904025087491657,0.4778225360101362,0.3392453353159516,-0.021249779946420005,1,0.8221551753762892,1,2.080036816438562,8.004763615759252,2.080036816438562,1.900005621033117,1.900005621033117,1,0.21187609811840347,0
786,-0.8729591008143469,0.2948682696094264,0.7053774020968328,0.11992286700019332,0.7498817738560304,0.40247380042694986,0,-0.24539711262652647,0,1.9736390125324228,0.0,,0.6643508127187752,,0,0.35154472955883903,0
787,0.483961545540758,0.4955971939057375,0.31943994826309513,-0.5752621724745993,0.08606880946357448,-1.9261491712407286,0,-3.13988752757113,0,2.889276287994348,0.0,,1.244806068372894,,0,0.09645401350128004,0
788,-0.9385623848803973,0.24323150828671677,0.08232895813841887,0.3121012511060105,0.5322571552710134,-1.0888704665554334,0,0.5261194822756617,1,1.0664193662600623,2.904959260438393,1.0664193662600623,-1.4568900576034878,,0,0.08612946914359143,1
789,-0.05221679153139005,0.09157245943818529,0.6333986170836935,-0.9692568039736116,0.43081374165927233,-0.276054272960765,0,-1.5495781045687747,0,2.153513380134308,0.0,,0.8861114807250335,,0,0.18090817984536406,0
790,-0.875628404080295,0.22619175225907312,0.15316987720444672,0.6611897902686337,0.29401943968298666,-2.3319755194957694,0,0.5561490446526545,1,1.2852111906718933,3.615431421987485,1.2852111906718933,0.4800560014467795,,0,0.06206382713044575,0
791,-2.1057708396848076,0.2610821512439651,0.2863144192537737,0.39007298630430437,0.40263123538225976,0.47753955151645056,0,-1.6862175554566463,0,1.2744529195306327,0.0,,1.039222484910674,,0,0.3888419186290038,0
792,-2.1668824193288625,0.25482979131168687,0.36656790984765036,-0.04477919601984348,0.10015517500163504,-0.6616797643917756,1,-3.239832428889615,0,1.0733323886350141,0.0,,0.9480626995895207,,0,0.19250908419095686,0
793,0.07640206977023485,0.07445949811890586,0.23646664679509127,-0.3965239144672949,0.5341710377479436,-0.16883035697845633,0,-0.4149738908006641,0,1.9838885305910081,0.0,,0.26000609436352096,,0,0.28342617896747946,0
794,-1.551522857661916,0.5479474903377148,0.1952335358546232,-0.8877794968153969,0.2644101347247136,-0.2536856990851602,1,-2.1390754938074696,0,1.424411860863831,0.0,,1.335785782365047,1.335785782365047,1,0.11413040843765111,0
795,0.03295403793920724,0.3122786679136935,0.27031044596176435,-0.012043486916880375,0.08192283909328069,1.668751603550296,1,-0.09941676265363608,0,1.9071131486648951,0.0,,1.91155544258425,1.91155544258425,1,0.4845210932020524,0
796,-0.06166342450665878,0.5182403445467517,0.40354504438309474,0.7836387581075906,0.9066169570985945,-0.7880045464110005,1,-0.14924997619436364,0,2.8693316547857863,0.0,,1.8995965927327687,1.8995965927327687,1,0.2602423600036326,3
797,1.403048766212599,0.5206807326386151,0.4173144461902761,-0.21391259369087534,0.8955057453431998,-2.2951206516759193,1,2.575143924375061,1,3.1154647298780858,22.543904745528625,3.1154647298780858,3.799479652629546,3.799479652629546,1,0.19082688959813005,0
798,2.4501179812972174,0.3197339487226304,0.1155430486451964,0.3264043737392693,0.98,-0.7348028486869306,1,3.767563372945487,1,4.197100041083069,66.49322355780173,4.197100041083069,2.5236093379170197,2.5236093379170197,1,0.3050720899964397,3
799,-0.26487860682154324,0.4096481103113911,0.13741120053608405,0.9507866543901528,0.3788406540682216,-0.19505573198086595,1,1.378070514715355,1,2.3529212390223617,10.51624536380153,2.3529212390223617,2.273910927344744,2.273910927344744,1,0.3046962987048635,1
800,-0.12592749433229777,0.3850180016824825,0.2911334414639272,-0.4718763199107931,0.2854132667472705,1.3661529781544965,0,1.0707834669524532,1,1.6316945788375117,5.112530968901971,1.6316945788375117,1.3014255673399202,1.3014255673399202,1,0.40133694053452496,0
801,1.919677694225479,0.562440247322708,0.538569483949164,-0.21960315173254372,0.9281255436446353,-0.4163088955330292,0,2.013192033035311,1,3.7032366383502433,40.57842974477701,3.7032366383502433,0.6128923080098887,,0,0.3555474076514862,1
802,0.25857722317675086,0.10222965967095897,0.26339872725015334,-0.4796315531634417,0.7146728216549945,-1.1746577316384559,1,-0.022539801153579175,0,1.428838351284687,0.0,,3.061025504560595,3.061025504560595,1,0.4075578278614964,0
803,1.9121505732557391,0.18704533803578619,0.39729482742409467,-0.5629067339098124,0.98,-0.46559744656080887,0,-0.8553232772202977,0,3.273054010629544,0.0,,1.4286081119625493,1.4286081119625493,1,0.4512440839578919,5
804,-1.7024319676835817,0.5399429403052683,0.18095614880661604,-1.592152307124519,0.11829194857087837,-0.046101277813429306,0,-2.164625843317051,0,2.506875789319568,0.0,,0.308887517331743,,0,1.0,0
805,-0.20662208329568577,0.031060136111813057,0.16326249803159576,0.18539733957264926,0.8041633533195562,-0.46040290985543075,0,0.4130966349257476,1,1.370506031601593,3.937342611229387,1.370506031601593,-1.0337127576024723,,0,0.3754791538635638,0
806,-1.652893615997032,0.08411015706271044,0.18900905011215074,0.06344450138089901,0.3462003546739032,0.11252058755699376,1,-1.0777238307357404,0,2.4013400401599165,0.0,,1.8130003600208606,1.8130003600208606,1,0.15542713048745413,0
807,-0.820627937594632,0.36034022243630925,0.4626258953642421,0.8351323422314794,0.44860106556471857,-0.36281433532217006,0,1.6059807422121262,1,2.136582114018781,8.470437108633783,2.136582114018781,2.5309594291158675,2.5309594291158675,1,1.0,1
808,0.27681630417251163,0.1393644065940822,0.26324274666657793,-0.21343427486535965,0.6744226209844252,-0.33047916561816354,0,0.093917403650985,1,2.0171268955974986,7.516697622745932,2.0171268955974986,2.002900274108778,2.002900274108778,1,0.1734374994095275,0
809,-1.0431456073946637,0.4521876102101607,0.10484840523393582,0.2518849380518221,0.08415997819993143,-0.29251421299032315,0,-0.8094229900415795,0,1.473579318755482,0.0,,-1.0312349196536466,,0,0.28515516101758936,0
810,0.6508472788422357,0.28083832926243896,0.45575837004070185,0.18863241481344983,0.8465137170836893,-0.7038193253213461,0,-0.579566849339749,0,3.1233399018262253,0.0,,1.7699624440361712,1.7699624440361712,1,0.3952079701663517,0
811,0.288351082818025,0.3549809978166274,0.6236747818015227,-0.8486951595327303,0.98,1.2497075211972717,1,1.4064281776324692,1,2.8251955797544674,16.86424296806824,2.8251955797544674,2.3875726226372116,2.3875726226372116,1,0.4003849875780633,0
812,1.3912845859347371,0.2135632038463467,0.11222799268007033,-0.050509151625828384,0.8610826319977256,-0.4196323572374222,1,0.796703538346589,1,3.499056951802922,33.08423721224581,3.499056951802922,3.1919747895094392,3.1919747895094392,1,0.18087385616677673,1
813,0.3265787960479362,0.3431384092434824,0.13618702500277838,0.7150051785025453,0.15930792681098582,-0.29585501176255047,0,-0.4129584665876971,0,2.3106352839285855,0.0,,2.095588392042096,2.095588392042096,1,0.33038448368532725,2
814,0.2700868703149118,0.8187891103691441,0.2410848033217948,0.02402860319897546,0.28338411076424347,0.40060068905705043,1,1.1396405723051617,1,2.935466194200277,18.830279656409456,2.935466194200277,2.94096936079604,2.94096936079604,1,0.657587043856173,0
815,1.120166216130203,0.4969248023319783,0.12391373021480409,-0.3505031263572502,0.6268632305173806,0.1664254317348108,0,1.7263614801192482,1,3.6661750495563954,39.1020560323497,3.6661750495563954,2.7560092147827864,2.7560092147827864,1,0.22019536423190728,0
816,-0.09328727754982448,0.15852493625708122,0.21184896178491666,0.2139563134083265,0.2946124296250078,-0.9428562108179237,1,-1.0186797870534152,0,1.6843417505492804,0.0,,2.8184205500146855,2.8184205500146855,1,0.1826141154676194,1
817,0.3775373526932153,0.20241260061198238,0.537558082426454,-0.1572010053572225,0.1301233290861834,0.6416415896708603,0,-0.7633772440891402,0,3.179269319445439,0.0,,0.9732172628137431,,0,0.33167382010136875,0
818,1.076411361463361,0.23016191525448482,0.3117765375667335,0.7068140901006179,0.5556907785567091,0.04886494829196495,1,0.35582870463004934,1,2.558676044576789,12.918702202377975,2.558676044576789,1.6094804918511831,1.6094804918511831,1,0.37820118243554746,0
819,-0.03958256132324177,0.40747513164476196,0.6324638765467501,0.7302858144981619,0.5700822525898159,1.0743269398646864,1,0.5977744301685228,1,1.2659823907235712,3.546575147810093,1.2659823907235712,1.3108897072068975,1.3108897072068975,1,0.4983213653253749,0
820,1.5116537454152936,0.27150010270302,0.47717584274990577,-0.7313056906378702,0.7826875346056023,1.4921829710521413,0,-0.013530124783665554,0,2.1401934122494417,0.0,,2.007335012629097,2.007335012629097,1,0.4841776631336865,0
821,1.134829206735021,0.16904178822892652,0.19901641543671117,0.3581906242777861,0.6623715197636657,0.8080977378447761,1,1.7449985606975371,1,3.867565438298118,47.825809347974676,3.867565438298118,2.5466022201218643,2.5466022201218643,1,0.7866027110807632,0
822,-0.009342182214851426,0.15999414639556997,0.20135834168865846,0.6909435293863998,0.585790145826182,-1.7125341738599735,1,1.5433506921168583,1,2.9080047880433044,18.320209376763366,2.9080047880433044,2.0365033706919218,2.0365033706919218,1,0.14858620696844885,0
823,-0.15998575819045466,0.33901354615025847,0.15649304865134725,-0.08348233945104443,0.2294351876711216,0.9205370504140038,1,0.515029729859915,1,2.7599880008665956,15.799653364974512,2.7599880008665956,1.7571584474204465,1.7571584474204465,1,0.5309940767723871,0
824,1.6471146893984898,0.3160688451114792,0.19276056168496497,-0.021635724479057372,0.4842045438858493,-1.0721459997265363,0,-1.6167666840641828,0,3.237302309496756,0.0,,4.3810639670999,4.3810639670999,1,0.28366095098773564,2
825,-0.8375862351590718,0.25957138231761745,0.28921857277232926,-0.04861646251971446,0.1533681973986411,0.8120066484301375,0,-0.42929101671280223,0,2.0420677964727347,0.0,,0.7979785070355442,,0,0.0,0
826,0.7161116618262575,0.22378957329534988,0.6692050155708038,-0.31162843190784667,0.6412982751069274,0.5696854561627777,0,-0.435375465891649,0,3.021543401462035,0.0,,1.025378348006134,,0,0.32391005889104174,0
827,-0.06045420588964594,0.4179865259524523,0.23357446414893965,0.37354186015884844,0.26085376515428566,1.1138751343196571,0,0.9247689970337512,1,2.659366945195388,14.287241628250028,2.659366945195388,2.1948103671596906,2.1948103671596906,1,0.0,3
828,0.47690188741176875,0.34874410593856897,0.34405707392745694,-0.2476198677455445,0.17932270032091485,-0.1334209366831542,1,0.1423928267593905,1,2.85387889896548,17.35496962273237,2.85387889896548,-0.13386296832370692,,0,0.19205384418372848,0
829,-0.0650115298401585,0.24293964779151697,0.28360661303514356,-0.4491239000850998,0.47657817791685103,0.5919131176152662,0,-0.9098096748027641,0,1.8374147568035177,0.0,,1.384423044651834,1.384423044651834,1,0.27990777974840836,0
830,-0.4313070983912315,0.316562696915775,0.3609232934192937,0.010924410017684644,0.857907156588667,-0.1786801409199971,1,1.3325399008008498,1,1.7248734098022753,5.61181058451492,1.7248734098022753,0.3414593820427323,,0,0.2643130787428749,0
831,0.17485208105366956,0.18815253655167252,0.39977621147349957,0.2637284651192159,0.721362514176052,-0.029140782421381777,1,-0.8250082967526853,0,2.7649021183622193,0.0,,2.3677990455512927,2.3677990455512927,1,0.6070605716910595,0
832,1.1484565950548435,0.3180282877095418,0.5057512791838233,-0.6656136843494317,0.44044686705230185,-0.267051491373601,1,-0.9180684487681486,0,2.458935832243549,0.0,,1.16304953405155,,0,0.20585252624612616,0
833,-0.5890745551782544,0.21219718337808735,0.049144799898042615,-0.2502750862643431,0.2133061298615234,0.46291223198305126,0,0.5375866901122064,1,1.0869151692237802,2.9651130776913766,1.0869151692237802,0.7909527852158584,,0,0.2748138147967251,1
834,0.2669802110190754,0.05791481272485054,0.23907723825572494,0.31680077020729397,0.1619893855557299,1.640017019405195,1,1.565260052639224,1,2.3457733235216947,10.44134414326295,2.3457733235216947,2.0788049915836773,2.0788049915836773,1,0.4137622615114713,0
835,-0.8928974931417604,0.43298848925374384,0.2456447455210314,0.2733663671783546,0.02,-0.7599487043162065,1,-0.7251627630862281,0,1.0474997958919992,0.0,,1.1760738747691604,,0,0.39639401431986576,1
836,0.9480179281876389,0.14089786247241703,0.27267029499705764,0.5646982681703694,0.7255260261350629,0.5921529637482151,0,1.617786682478223,1,3.0181622955062517,20.453669325359193,3.0181622955062517,2.1607519089470566,2.1607519089470566,1,0.0,1
837,1.2473720668886985,0.26358162646667166,0.4117492985045713,-0.07991826380299329,0.8039720867875069,-1.543606437261007,0,-0.9079174242241016,0,2.9650847134230496,0.0,,2.5622711928084865,2.5622711928084865,1,0.3432968368312848,1
838,-1.4744466290336813,0.07698969741758209,0.20836277583239668,-1.0270144009850182,0.4686857889760359,-1.234361576626282,1,-2.2073428655611917,0,1.6771158225204932,0.0,,1.958680104852001,1.958680104852001,1,0.018074728975975975,0
839,-1.4388444690493256,0.13042546607323402,0.19152240085456554,0.42715763689673747,0.02,-0.39888584786752235,0,-1.556110064009575,0,1.8046804939500418,0.0,,0.7129129255845947,,0,0.384869626614573,0
840,-0.06203928558350774,0.2158985383961581,0.31776471485095753,0.5645230664856388,0.6362658571820059,0.14122972674222467,0,0.9400356615461619,1,1.9367236938041188,6.935989279212576,1.9367236938041188,1.9662271887511982,1.9662271887511982,1,0.6140656985726558,1
841,0.1486001466585199,0.3318706502129526,0.20180562028010737,-0.3521445223559541,0.6703806691602184,-0.015712732314117156,0,-0.04208462821842412,0,2.78401037302752,0.0,,2.177896681778578,2.177896681778578,1,0.0,0
842,1.2811995271296213,0.27930646158966227,0.10813064485692456,0.6770355644671446,0.8235079054228135,0.35805175958890584,1,2.377290299483986,1,3.4457872435824353,31.367967960502916,3.4457872435824353,3.082074202087554,3.082074202087554,1,0.42873442433245607,3
843,1.6049468094732977,0.38144736665305073,0.7535963135360431,0.3565808731438984,0.9080180225959322,-0.07029162347582667,0,0.5714287410948543,1,3.7587304419391425,42.893935055374996,3.7587304419391425,1.4323696850977168,1.4323696850977168,1,0.34805016711979536,1
844,-0.39737333154873844,0.19349347359695282,0.27075468678052944,-0.4055897357747495,0.5663523947716509,0.5277329930504617,0,2.671997661690392,1,2.1246676397107507,8.370115131894229,2.1246676397107507,2.0318244880491463,2.0318244880491463,1,0.2518538272979305,0
845,2.1906979698422284,0.23721369192493885,0.2182454003969298,0.8392539537238651,0.8642653202307915,0.44596676175352107,0,2.4678914906699827,1,4.602061827466944,99.689646742365,4.602061827466944,1.7018285798963575,1.7018285798963575,1,0.0,3
846,-1.4374463253709342,0.2833824465069698,0.4491227692405638,-0.6325467089169561,0.4718509639166847,0.5052970465317046,1,-1.0089178397923106,0,1.50860071301347,0.0,,0.003055009107149176,,0,0.17594003414343393,0
847,0.6836792525869049,0.4343488306429908,0.14892442685127136,0.435100977399447,0.8851829955775384,0.40432486867060796,1,1.0806734219406233,1,2.4707629708695062,11.831470476144029,2.4707629708695062,2.090704569694088,2.090704569694088,1,0.4773533993664812,1
848,0.9785328552299019,0.2289359847657314,0.4217578366161066,0.028855614590949125,0.5857245222447647,-0.9717105419182088,0,0.9851005772166266,1,2.55002255660977,12.807392670763498,2.55002255660977,2.728733415197427,2.728733415197427,1,0.1981279177785431,1
849,-0.8642577938471053,0.23178073173544303,0.2155604850577725,0.09751597966123292,0.4903189983318712,1.1382736212020879,0,-1.83910858312174,0,2.3657243733150954,0.0,,0.06413451762060052,,0,0.4237500684075381,1
850,-0.9683396122735929,0.13049628258198046,0.2747059929105627,0.9853511126109155,0.21252279731046508,-0.1862123072291154,0,-0.5966175171806275,0,1.725702800589708,0.0,,0.9737829529210367,,0,1.0,0
851,0.36962987021597915,0.32213009421453687,0.44199543358588234,-0.797623644592882,0.47688424089785486,2.474538003965795,0,1.1911575867203998,1,1.905545972641979,6.7230772420333205,1.905545972641979,2.5755932080191988,2.5755932080191988,1,0.5065504394971558,1
852,-0.22955954555389227,0.3582577392007932,0.7118191203213502,1.0183612162667097,0.5485262104317702,-0.005727378497971913,1,0.8671086410095539,1,2.307296485283285,10.047225083484067,2.307296485283285,2.5863071684811496,2.5863071684811496,1,0.2494178499939944,0
853,-2.1495881291192274,0.2099321889984871,0.5983338901552584,-0.8242244414450889,0.40856247065879275,0.8697703101665322,0,-3.3022813034306258,0,0.2966617263499869,0.0,,0.21111368805885722,,0,0.24492399224856598,0
854,-1.23936506858353,0.48011278286431225,0.4006358937359142,-0.10968629423997804,0.0422813209025838,0.6973687158950869,0,-1.0788384025227875,0,0.5720216941473262,0.0,,1.93803074689744,1.93803074689744,1,0.26220679888025156,0
855,-1.3810359742340528,0.23078275184212876,0.4883312842999692,-0.32491610017614747,0.13292812264586334,1.074860891330675,1,-1.0595342114790909,0,1.2875958924204747,0.0,,1.0558401406802398,,0,0.40848132373739304,0
856,-0.941394407508109,0.3738553971614677,0.5378389383593027,-0.5770451594736946,0.2726119364400706,1.2889658692743233,1,-1.3669965443202166,0,1.4615140263420319,0.0,,1.0019676972502858,,0,0.3655915756308738,0
857,-1.0408671081997125,0.7017760225583787,0.12089696951902024,0.3489609681459708,0.2362344784198625,1.2749235427370031,1,-0.13928531861720994,0,1.6902290805698326,0.0,,1.5997326205407238,1.5997326205407238,1,0.36751527603729917,2
858,0.06786701833508782,0.3494219704879969,0.5089814728801503,0.601007261397428,0.176306904035049,1.1747369281464677,0,1.034977171233521,1,3.582786413608183,35.9736387617844,3.582786413608183,2.5658924796561395,2.5658924796561395,1,0.3440904750820731,0
859,1.4231444067002204,0.23978655932295456,0.19970481697723172,0.2952957914426922,0.6640905737511416,3.2245686246664897,1,3.5169611416092517,1,3.6003358066083453,36.61052643640863,3.6003358066083453,2.2286451079740517,2.2286451079740517,1,1.0,2
860,0.9149496000829749,0.4342024254129298,0.49500822864411265,0.7253696666468444,0.642126301853184,0.41840274178904596,1,1.639030372938421,1,3.02065920396186,20.504804078077264,3.02065920396186,2.1828580661668493,2.1828580661668493,1,0.30406965244386175,3
861,-1.3699062700559965,0.4783594597531916,0.3112921282297,0.692460492605458,0.5580724133359602,-1.5861070781372704,0,-0.41076608115307794,0,2.1094110097929395,0.0,,0.6463852369851284,,0,0.05242163862194069,0
862,0.14828984299440018,0.16878425636007982,0.39682332222975364,0.717456806532477,0.3162359296213202,-0.9471098979053647,1,0.32126867217664795,1,2.5629070901797797,12.973477617452632,2.5629070901797797,1.9214258575559602,1.9214258575559602,1,0.05281436811891145,1
863,-1.4355275364725355,0.08976497728960384,0.23279486887775133,-0.4593972042222188,0.04254988029901863,-1.6523021836473941,1,-0.8228677066345272,0,2.358851894398969,0.0,,1.0505361345831368,,0,0.0007429960510594908,0
864,-0.2219952267954849,0.25551250108168566,0.18562591926782937,0.8098805797128521,0.3495874194990191,2.2254245449091945,0,0.2650874402429787,1,2.57111249148956,13.080368147804256,2.57111249148956,0.1039403638526113,,0,0.5341073897279135,0
865,-1.501466053701976,0.12264389069080937,0.4830162378524174,0.1320541202537019,0.5695984798869994,-0.3878346309774119,1,-0.42507527582824856,0,1.6497478559427097,0.0,,1.128857971260674,,0,0.3408814631415431,0
866,1.4468166567901668,0.29860368995887154,0.44545905680507275,-0.15298228477434772,0.5879947629906653,0.14725284775455488,0,0.9088751534882202,1,4.20878268412679,67.27459551120828,4.20878268412679,0.6402321047930539,,0,0.255933528937046,1
867,-2.164054808201803,0.28164090133321446,0.5461073581835143,0.8082138506537899,0.02,-0.7483568940797453,0,-0.031169803660208162,0,0.21992084270007595,0.0,,-0.22258954662565816,,0,0.1787025217128529,0
868,-0.5754707585584671,0.09443768388940593,0.43656057291313566,-0.7379102015606543,0.4018420646318294,-0.34843729652308303,1,-0.017594075617102467,0,0.6790784997041188,0.0,,2.0777198343281937,2.0777198343281937,1,0.13392430775133743,0
869,-2.322490248450528,0.5539794149540801,0.539366976033684,-1.1062440778694607,0.02,0.3445961653119829,0,-1.747508692549053,0,0.7524610794544533,0.0,,0.6968900675891629,,0,0.1932086456811148,0
870,1.437595146663512,0.37484726127818224,0.2851765323294313,0.4500191512311439,0.7884150412740765,1.5306463345373984,1,2.9475057593593204,1,3.2086513845937055,24.745691290673957,3.2086513845937055,2.9150763251825724,2.9150763251825724,1,0.0,0
871,0.56988039350693,0.2187864097497511,0.23768400795213446,-0.34574715404626727,0.14810927939320345,1.6481700835633148,1,0.1789295244761785,1,3.431653791767674,30.927748534785238,3.431653791767674,1.206282307820392,,0,0.34441526487659146,1
872,-0.7408318168167508,0.11341332271691616,0.21021470824722727,-0.5703172084532694,0.2821633030752815,1.5668817383679448,1,-0.19184300183602118,0,1.767112483259,0.0,,2.795159793444141,2.795159793444141,1,0.26590607593285076,0
873,-2.279505485145667,0.1273338345491099,0.12286108832290488,-0.6046154771949288,0.02,1.138464445844122,0,-2.0123541888314427,0,0.8950984698311228,0.0,,0.9729934246105104,,0,0.22945554176330712,0
874,0.11301772626466774,0.35623222006800537,0.40358854662888066,0.40129775275320784,0.0863429312092816,-0.33438761302624126,1,0.21201262505954188,1,1.5401072001985305,4.665090342794659,1.5401072001985305,1.0746597685721453,,0,0.23599049010897216,0
875,-0.6437088273590104,0.35922215552526376,0.2638295862223302,0.6102945409390752,0.3046640350464731,0.32903847814496245,0,0.792919448710484,1,2.815143214043749,16.695566648736705,2.815143214043749,1.3133648691448194,1.3133648691448194,1,0.2786556133361289,0
876,1.730173559249138,0.4503519700334848,0.5912197711196621,-0.19309087315883436,0.5440985820439357,0.2797099231857932,1,0.8262788668580916,1,3.2548829018188643,25.9165795719791,3.2548829018188643,3.4399996016546517,3.4399996016546517,1,0.29634629818794267,2
877,-1.1767423869886346,0.5328002426973965,0.28798111791437014,-0.11463448148652255,0.4832376521143855,-0.24770921405376145,1,-0.3658317740630984,0,1.2810371165439927,0.0,,-0.47011945910539654,,0,0.21500392184056658,0
878,-0.04115194439136418,0.3933326614295719,0.2576453304490676,0.15465728316442845,0.48148342582740755,-0.9562977971942003,1,1.9549417271057776,1,2.8521983264955098,17.325827832870935,2.8521983264955098,1.7556799805926162,1.7556799805926162,1,0.23961586525214837,1
879,-1.9530270056163288,0.2731497343337495,0.46776241163608057,-0.1956819557953629,0.02,0.8909277247977527,0,-1.3906440304831815,0,1.5715142685676056,0.0,,0.7478438205576783,,0,0.2760657985307039,0
880,-0.5445009239147337,0.19887955236650812,0.5342141066646043,-0.005323326988293704,0.5016948182710015,-1.8234074097258648,0,-1.821204109625199,0,1.4257134405366405,0.0,,-0.0006459655047399426,,0,0.060344008625697866,0
881,2.4246282795507077,0.2118358367978962,0.26127038698374205,0.7399541371483046,0.7412431849911958,-1.2193912456219325,1,-0.16095817399835366,0,3.276106600843117,0.0,,2.9728027212132666,2.9728027212132666,1,0.0,5
882,0.6251427107566861,0.4349604935952536,0.5783485052640229,0.30505164993571937,0.08155726282366033,1.0052528085861954,1,-1.1849013069894752,0,3.3247533295482485,0.0,,1.4539890648743663,1.4539890648743663,1,0.3099946990351011,1
883,-0.9549390587836137,0.744955162312651,0.5148336009310753,-0.5018742356568404,0.02,0.45432143117595514,0,-1.8878308764647682,0,1.9077116736991495,0.0,,0.12925477873458435,,0,0.26218052970920847,0
884,-2.0481648028255943,0.18879678973882005,0.22659083995669155,1.1225916165022842,0.12281297809982478,0.6980985510743843,1,0.6837448414534752,1,1.2270425139985985,3.41112624536348,1.2270425139985985,0.14364890072502506,,0,0.31704895283584617,0
885,-0.7153700179222412,0.3389887210267561,0.22215922184213152,1.5194070942389866,0.21837291146526883,0.6172999650466734,0,0.15258935617734964,1,2.0022989102375885,7.406062416151131,2.0022989102375885,2.367169713390819,2.367169713390819,1,0.39634026605447376,0
886,0.7723267209698466,0.2074936273822007,0.38770863244397014,-0.9296713310281087,0.4707857571766249,1.8335313147913341,1,1.1287188536903785,1,3.7138940626260153,41.013203958486315,3.7138940626260153,1.970709560764034,1.970709560764034,1,0.5392579000940694,0
887,-1.7703427117404178,0.45411081443676693,0.5858506369473354,-0.27352594865410024,0.02,-0.5581375465503948,1,-1.075701511707577,0,0.7794656703973134,0.0,,-0.8582936791603929,,0,1.0,0
888,-1.1895631502152548,0.4076488080673374,0.46728310159365294,0.3464481251496943,0.3144168368096483,0.26186599857809545,0,-1.1108032711569344,0,1.519118659233152,0.0,,2.726667368351833,2.726667368351833,1,0.19050985735136822,1
